replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
22,None,Tess,13,0.8,100,AIC,3315
23,None,Tess,13,0.8,100,AIC,Inf
24,None,Tess,13,0.8,100,AIC,3283
25,None,Tess,13,0.8,100,AIC,5597
26,None,Tess,13,0.8,100,AIC,525
27,None,Tess,13,0.8,100,AIC,Inf
28,None,Tess,13,0.8,100,AIC,639
29,None,Tess,13,0.8,100,AIC,5289
30,None,Tess,13,0.8,100,AIC,Inf
31,None,Tess,13,0.8,100,AIC,Inf
32,None,Tess,13,0.8,100,AIC,4057
33,None,Tess,13,0.8,100,AIC,3619
34,None,Tess,13,0.8,100,AIC,2738
35,None,Tess,13,0.8,100,AIC,Inf
36,None,Tess,13,0.8,100,AIC,7890
37,None,Tess,13,0.8,100,AIC,2726
38,None,Tess,13,0.8,100,AIC,3466
39,None,Tess,13,0.8,100,AIC,Inf
40,None,Tess,13,0.8,100,AIC,3999
41,None,Tess,13,0.8,100,AIC,7565
42,None,Tess,13,0.8,100,AIC,1252
43,None,Tess,13,0.8,100,AIC,Inf
44,None,Tess,13,0.8,100,AIC,2886
45,None,Tess,13,0.8,100,AIC,5580
46,None,Tess,13,0.8,100,AIC,205
47,None,Tess,13,0.8,100,AIC,2353
48,None,Tess,13,0.8,100,AIC,825
49,None,Tess,13,0.8,100,AIC,7395
50,None,Tess,13,0.8,100,AIC,Inf
1,None,Tess,2,0.8,100,AIC,1
2,None,Tess,2,0.8,100,AIC,15
3,None,Tess,2,0.8,100,AIC,2
4,None,Tess,2,0.8,100,AIC,11
5,None,Tess,2,0.8,100,AIC,7
6,None,Tess,2,0.8,100,AIC,2
7,None,Tess,2,0.8,100,AIC,2
8,None,Tess,2,0.8,100,AIC,4
9,None,Tess,2,0.8,100,AIC,11
10,None,Tess,2,0.8,100,AIC,4
11,None,Tess,2,0.8,100,AIC,2
12,None,Tess,2,0.8,100,AIC,7
13,None,Tess,2,0.8,100,AIC,4
14,None,Tess,2,0.8,100,AIC,4
15,None,Tess,2,0.8,100,AIC,3
16,None,Tess,2,0.8,100,AIC,13
17,None,Tess,2,0.8,100,AIC,4
18,None,Tess,2,0.8,100,AIC,26
19,None,Tess,2,0.8,100,AIC,1
20,None,Tess,2,0.8,100,AIC,11
21,None,Tess,2,0.8,100,AIC,13
22,None,Tess,2,0.8,100,AIC,5
23,None,Tess,2,0.8,100,AIC,9
24,None,Tess,2,0.8,100,AIC,12
25,None,Tess,2,0.8,100,AIC,3
26,None,Tess,2,0.8,100,AIC,5
27,None,Tess,2,0.8,100,AIC,4
28,None,Tess,2,0.8,100,AIC,7
29,None,Tess,2,0.8,100,AIC,6
30,None,Tess,2,0.8,100,AIC,46
31,None,Tess,2,0.8,100,AIC,8
32,None,Tess,2,0.8,100,AIC,11
33,None,Tess,2,0.8,100,AIC,11
34,None,Tess,2,0.8,100,AIC,4
35,None,Tess,2,0.8,100,AIC,8
36,None,Tess,2,0.8,100,AIC,4
37,None,Tess,2,0.8,100,AIC,3
38,None,Tess,2,0.8,100,AIC,3
39,None,Tess,2,0.8,100,AIC,2
40,None,Tess,2,0.8,100,AIC,3
41,None,Tess,2,0.8,100,AIC,2
42,None,Tess,2,0.8,100,AIC,5
43,None,Tess,2,0.8,100,AIC,5
44,None,Tess,2,0.8,100,AIC,2
45,None,Tess,2,0.8,100,AIC,11
46,None,Tess,2,0.8,100,AIC,15
47,None,Tess,2,0.8,100,AIC,13
48,None,Tess,2,0.8,100,AIC,3
49,None,Tess,2,0.8,100,AIC,4
50,None,Tess,2,0.8,100,AIC,1
1,None,Tess,7,0.8,100,AIC,906
2,None,Tess,7,0.8,100,AIC,3162
3,None,Tess,7,0.8,100,AIC,2519
4,None,Tess,7,0.8,100,AIC,1430
5,None,Tess,7,0.8,100,AIC,1578
6,None,Tess,7,0.8,100,AIC,Inf
7,None,Tess,7,0.8,100,AIC,170
8,None,Tess,7,0.8,100,AIC,550
9,None,Tess,7,0.8,100,AIC,5644
10,None,Tess,7,0.8,100,AIC,8424
11,None,Tess,7,0.8,100,AIC,799
12,None,Tess,7,0.8,100,AIC,6005
13,None,Tess,7,0.8,100,AIC,5
14,None,Tess,7,0.8,100,AIC,8786
15,None,Tess,7,0.8,100,AIC,5064
16,None,Tess,7,0.8,100,AIC,2926
17,None,Tess,7,0.8,100,AIC,88
18,None,Tess,7,0.8,100,AIC,116
19,None,Tess,7,0.8,100,AIC,4384
20,None,Tess,7,0.8,100,AIC,6617
21,None,Tess,7,0.8,100,AIC,1827
22,None,Tess,7,0.8,100,AIC,4749
23,None,Tess,7,0.8,100,AIC,1803
24,None,Tess,7,0.8,100,AIC,1239
25,None,Tess,7,0.8,100,AIC,908
26,None,Tess,7,0.8,100,AIC,Inf
27,None,Tess,7,0.8,100,AIC,2112
28,None,Tess,7,0.8,100,AIC,Inf
29,None,Tess,7,0.8,100,AIC,2244
30,None,Tess,7,0.8,100,AIC,6192
31,None,Tess,7,0.8,100,AIC,2750
32,None,Tess,7,0.8,100,AIC,3268
33,None,Tess,7,0.8,100,AIC,2713
34,None,Tess,7,0.8,100,AIC,550
35,None,Tess,7,0.8,100,AIC,874
36,None,Tess,7,0.8,100,AIC,7002
37,None,Tess,7,0.8,100,AIC,4075
38,None,Tess,7,0.8,100,AIC,617
39,None,Tess,7,0.8,100,AIC,167
40,None,Tess,7,0.8,100,AIC,Inf
41,None,Tess,7,0.8,100,AIC,5814
42,None,Tess,7,0.8,100,AIC,271
43,None,Tess,7,0.8,100,AIC,6143
44,None,Tess,7,0.8,100,AIC,4159
45,None,Tess,7,0.8,100,AIC,1096
46,None,Tess,7,0.8,100,AIC,6673
47,None,Tess,7,0.8,100,AIC,Inf
48,None,Tess,7,0.8,100,AIC,1268
49,None,Tess,7,0.8,100,AIC,3748
50,None,Tess,7,0.8,100,AIC,Inf
1,None,Tess,13,0.8,100,BIC,Inf
2,None,Tess,13,0.8,100,BIC,Inf
3,None,Tess,13,0.8,100,BIC,Inf
4,None,Tess,13,0.8,100,BIC,Inf
5,None,Tess,13,0.8,100,BIC,Inf
6,None,Tess,13,0.8,100,BIC,Inf
7,None,Tess,13,0.8,100,BIC,Inf
8,None,Tess,13,0.8,100,BIC,Inf
9,None,Tess,13,0.8,100,BIC,Inf
10,None,Tess,13,0.8,100,BIC,Inf
11,None,Tess,13,0.8,100,BIC,Inf
12,None,Tess,13,0.8,100,BIC,Inf
13,None,Tess,13,0.8,100,BIC,Inf
14,None,Tess,13,0.8,100,BIC,Inf
15,None,Tess,13,0.8,100,BIC,Inf
16,None,Tess,13,0.8,100,BIC,Inf
17,None,Tess,13,0.8,100,BIC,Inf
18,None,Tess,13,0.8,100,BIC,Inf
19,None,Tess,13,0.8,100,BIC,Inf
20,None,Tess,13,0.8,100,BIC,Inf
21,None,Tess,13,0.8,100,BIC,Inf
22,None,Tess,13,0.8,100,BIC,Inf
23,None,Tess,13,0.8,100,BIC,9255
24,None,Tess,13,0.8,100,BIC,Inf
25,None,Tess,13,0.8,100,BIC,Inf
26,None,Tess,13,0.8,100,BIC,130
27,None,Tess,13,0.8,100,BIC,Inf
28,None,Tess,13,0.8,100,BIC,Inf
29,None,Tess,13,0.8,100,BIC,Inf
30,None,Tess,13,0.8,100,BIC,Inf
31,None,Tess,13,0.8,100,BIC,Inf
32,None,Tess,13,0.8,100,BIC,Inf
33,None,Tess,13,0.8,100,BIC,3878
34,None,Tess,13,0.8,100,BIC,Inf
35,None,Tess,13,0.8,100,BIC,Inf
36,None,Tess,13,0.8,100,BIC,Inf
37,None,Tess,13,0.8,100,BIC,Inf
38,None,Tess,13,0.8,100,BIC,Inf
39,None,Tess,13,0.8,100,BIC,Inf
40,None,Tess,13,0.8,100,BIC,Inf
41,None,Tess,13,0.8,100,BIC,Inf
42,None,Tess,13,0.8,100,BIC,Inf
43,None,Tess,13,0.8,100,BIC,Inf
44,None,Tess,13,0.8,100,BIC,Inf
45,None,Tess,13,0.8,100,BIC,Inf
46,None,Tess,13,0.8,100,BIC,Inf
47,None,Tess,13,0.8,100,BIC,Inf
48,None,Tess,13,0.8,100,BIC,Inf
49,None,Tess,13,0.8,100,BIC,Inf
50,None,Tess,13,0.8,100,BIC,Inf
1,None,Tess,2,0.8,100,BIC,1
2,None,Tess,2,0.8,100,BIC,16
3,None,Tess,2,0.8,100,BIC,2
4,None,Tess,2,0.8,100,BIC,9
5,None,Tess,2,0.8,100,BIC,9
6,None,Tess,2,0.8,100,BIC,4
7,None,Tess,2,0.8,100,BIC,2
8,None,Tess,2,0.8,100,BIC,3
9,None,Tess,2,0.8,100,BIC,5
10,None,Tess,2,0.8,100,BIC,11
11,None,Tess,2,0.8,100,BIC,5
12,None,Tess,2,0.8,100,BIC,25
13,None,Tess,2,0.8,100,BIC,9
14,None,Tess,2,0.8,100,BIC,4
15,None,Tess,2,0.8,100,BIC,11
16,None,Tess,2,0.8,100,BIC,5
17,None,Tess,2,0.8,100,BIC,4
18,None,Tess,2,0.8,100,BIC,5
19,None,Tess,2,0.8,100,BIC,1
20,None,Tess,2,0.8,100,BIC,5
21,None,Tess,2,0.8,100,BIC,4
22,None,Tess,2,0.8,100,BIC,5
23,None,Tess,2,0.8,100,BIC,11
24,None,Tess,2,0.8,100,BIC,5
25,None,Tess,2,0.8,100,BIC,6
26,None,Tess,2,0.8,100,BIC,5
27,None,Tess,2,0.8,100,BIC,5
28,None,Tess,2,0.8,100,BIC,117
29,None,Tess,2,0.8,100,BIC,6
30,None,Tess,2,0.8,100,BIC,53
31,None,Tess,2,0.8,100,BIC,120
32,None,Tess,2,0.8,100,BIC,17
33,None,Tess,2,0.8,100,BIC,17
34,None,Tess,2,0.8,100,BIC,3
35,None,Tess,2,0.8,100,BIC,9
36,None,Tess,2,0.8,100,BIC,4
37,None,Tess,2,0.8,100,BIC,3
38,None,Tess,2,0.8,100,BIC,6
39,None,Tess,2,0.8,100,BIC,2
40,None,Tess,2,0.8,100,BIC,3
41,None,Tess,2,0.8,100,BIC,1
42,None,Tess,2,0.8,100,BIC,6
43,None,Tess,2,0.8,100,BIC,15
44,None,Tess,2,0.8,100,BIC,2
45,None,Tess,2,0.8,100,BIC,12
46,None,Tess,2,0.8,100,BIC,5
47,None,Tess,2,0.8,100,BIC,25
48,None,Tess,2,0.8,100,BIC,3
49,None,Tess,2,0.8,100,BIC,4
50,None,Tess,2,0.8,100,BIC,1
1,None,Tess,7,0.8,100,BIC,Inf
2,None,Tess,7,0.8,100,BIC,Inf
3,None,Tess,7,0.8,100,BIC,Inf
4,None,Tess,7,0.8,100,BIC,6393
5,None,Tess,7,0.8,100,BIC,Inf
6,None,Tess,7,0.8,100,BIC,Inf
7,None,Tess,7,0.8,100,BIC,630
8,None,Tess,7,0.8,100,BIC,9155
9,None,Tess,7,0.8,100,BIC,8049
10,None,Tess,7,0.8,100,BIC,Inf
11,None,Tess,7,0.8,100,BIC,Inf
12,None,Tess,7,0.8,100,BIC,Inf
13,None,Tess,7,0.8,100,BIC,2803
14,None,Tess,7,0.8,100,BIC,108
15,None,Tess,7,0.8,100,BIC,Inf
16,None,Tess,7,0.8,100,BIC,Inf
17,None,Tess,7,0.8,100,BIC,Inf
18,None,Tess,7,0.8,100,BIC,116
19,None,Tess,7,0.8,100,BIC,8258
20,None,Tess,7,0.8,100,BIC,3
21,None,Tess,7,0.8,100,BIC,Inf
22,None,Tess,7,0.8,100,BIC,4749
23,None,Tess,7,0.8,100,BIC,Inf
24,None,Tess,7,0.8,100,BIC,Inf
25,None,Tess,7,0.8,100,BIC,Inf
26,None,Tess,7,0.8,100,BIC,Inf
27,None,Tess,7,0.8,100,BIC,Inf
28,None,Tess,7,0.8,100,BIC,Inf
29,None,Tess,7,0.8,100,BIC,Inf
30,None,Tess,7,0.8,100,BIC,5728
31,None,Tess,7,0.8,100,BIC,5635
32,None,Tess,7,0.8,100,BIC,Inf
33,None,Tess,7,0.8,100,BIC,Inf
34,None,Tess,7,0.8,100,BIC,9155
35,None,Tess,7,0.8,100,BIC,3255
36,None,Tess,7,0.8,100,BIC,Inf
37,None,Tess,7,0.8,100,BIC,Inf
38,None,Tess,7,0.8,100,BIC,Inf
39,None,Tess,7,0.8,100,BIC,Inf
40,None,Tess,7,0.8,100,BIC,2775
41,None,Tess,7,0.8,100,BIC,Inf
42,None,Tess,7,0.8,100,BIC,Inf
43,None,Tess,7,0.8,100,BIC,3642
44,None,Tess,7,0.8,100,BIC,8733
45,None,Tess,7,0.8,100,BIC,Inf
46,None,Tess,7,0.8,100,BIC,Inf
47,None,Tess,7,0.8,100,BIC,Inf
48,None,Tess,7,0.8,100,BIC,Inf
49,None,Tess,7,0.8,100,BIC,Inf
50,None,Tess,7,0.8,100,BIC,Inf
