replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
4,None,Rey,7,0.2,100,BIC,0.3034,0
5,None,Rey,7,0.2,100,BIC,0.0987,0
6,None,Rey,7,0.2,100,BIC,0.4714,0
7,None,Rey,7,0.2,100,BIC,0,0
8,None,Rey,7,0.2,100,BIC,0.1754,0
9,None,Rey,7,0.2,100,BIC,0.8664,1
10,None,Rey,7,0.2,100,BIC,0.2225,0
11,None,Rey,7,0.2,100,BIC,0.5888,1
12,None,Rey,7,0.2,100,BIC,0.572,1
13,None,Rey,7,0.2,100,BIC,0.4093,0
14,None,Rey,7,0.2,100,BIC,0.8251,1
15,None,Rey,7,0.2,100,BIC,0.113,0
16,None,Rey,7,0.2,100,BIC,0.9865,1
17,None,Rey,7,0.2,100,BIC,0.4329,0
18,None,Rey,7,0.2,100,BIC,0.9822,1
19,None,Rey,7,0.2,100,BIC,0.8963,1
20,None,Rey,7,0.2,100,BIC,0.6664,1
21,None,Rey,7,0.2,100,BIC,0.5659,1
22,None,Rey,7,0.2,100,BIC,0.5592,1
23,None,Rey,7,0.2,100,BIC,0.3956,0
24,None,Rey,7,0.2,100,BIC,0.1772,0
25,None,Rey,7,0.2,100,BIC,0.9878,1
26,None,Rey,7,0.2,100,BIC,0.7001,1
27,None,Rey,7,0.2,100,BIC,0.4503,0
28,None,Rey,7,0.2,100,BIC,0.1842,0
29,None,Rey,7,0.2,100,BIC,0.8644,1
30,None,Rey,7,0.2,100,BIC,0.2072,0
31,None,Rey,7,0.2,100,BIC,0.9875,1
32,None,Rey,7,0.2,100,BIC,0.7403,1
33,None,Rey,7,0.2,100,BIC,0.542,1
34,None,Rey,7,0.2,100,BIC,0.1754,0
35,None,Rey,7,0.2,100,BIC,0.0654,0
36,None,Rey,7,0.2,100,BIC,0.0188,0
37,None,Rey,7,0.2,100,BIC,0.8326,1
38,None,Rey,7,0.2,100,BIC,0.6662,1
39,None,Rey,7,0.2,100,BIC,0.1743,0
40,None,Rey,7,0.2,100,BIC,0.9349,1
41,None,Rey,7,0.2,100,BIC,0.6257,1
42,None,Rey,7,0.2,100,BIC,0.2895,0
43,None,Rey,7,0.2,100,BIC,0.2597,0
44,None,Rey,7,0.2,100,BIC,0,0
45,None,Rey,7,0.2,100,BIC,0.548,1
46,None,Rey,7,0.2,100,BIC,0.6305,1
47,None,Rey,7,0.2,100,BIC,0.8696,1
48,None,Rey,7,0.2,100,BIC,0.833,1
49,None,Rey,7,0.2,100,BIC,0.3491,0
50,None,Rey,7,0.2,100,BIC,0.0238,0
1,None,Rey,13,0.5,100,AIC,0.3653,0
2,None,Rey,13,0.5,100,AIC,0.4392,0
3,None,Rey,13,0.5,100,AIC,0.5322,1
4,None,Rey,13,0.5,100,AIC,0.5319,1
5,None,Rey,13,0.5,100,AIC,0.0025,0
6,None,Rey,13,0.5,100,AIC,0.0466,0
7,None,Rey,13,0.5,100,AIC,0.1319,0
8,None,Rey,13,0.5,100,AIC,0.2751,0
9,None,Rey,13,0.5,100,AIC,0.25,0
10,None,Rey,13,0.5,100,AIC,0.3232,0
11,None,Rey,13,0.5,100,AIC,0.1797,0
12,None,Rey,13,0.5,100,AIC,0.3968,0
13,None,Rey,13,0.5,100,AIC,0.2267,0
14,None,Rey,13,0.5,100,AIC,0.0808,0
15,None,Rey,13,0.5,100,AIC,0.1085,0
16,None,Rey,13,0.5,100,AIC,0.2639,0
17,None,Rey,13,0.5,100,AIC,0.3987,0
18,None,Rey,13,0.5,100,AIC,0.2255,0
19,None,Rey,13,0.5,100,AIC,0.0731,0
20,None,Rey,13,0.5,100,AIC,0.4197,0
21,None,Rey,13,0.5,100,AIC,0,0
22,None,Rey,13,0.5,100,AIC,0.4422,0
23,None,Rey,13,0.5,100,AIC,0.3328,0
24,None,Rey,13,0.5,100,AIC,0.1776,0
25,None,Rey,13,0.5,100,AIC,0.2248,0
26,None,Rey,13,0.5,100,AIC,0.0429,0
27,None,Rey,13,0.5,100,AIC,0.1807,0
28,None,Rey,13,0.5,100,AIC,0.1772,0
29,None,Rey,13,0.5,100,AIC,0.3043,0
30,None,Rey,13,0.5,100,AIC,0.0988,0
31,None,Rey,13,0.5,100,AIC,0.0676,0
32,None,Rey,13,0.5,100,AIC,0,0
33,None,Rey,13,0.5,100,AIC,0.3751,0
34,None,Rey,13,0.5,100,AIC,0.2751,0
35,None,Rey,13,0.5,100,AIC,0.232,0
36,None,Rey,13,0.5,100,AIC,0.1251,0
37,None,Rey,13,0.5,100,AIC,0.2349,0
38,None,Rey,13,0.5,100,AIC,0.0177,0
39,None,Rey,13,0.5,100,AIC,0.2101,0
40,None,Rey,13,0.5,100,AIC,0.2573,0
41,None,Rey,13,0.5,100,AIC,0.475,0
42,None,Rey,13,0.5,100,AIC,0.1201,0
43,None,Rey,13,0.5,100,AIC,0.461,0
44,None,Rey,13,0.5,100,AIC,0.3409,0
45,None,Rey,13,0.5,100,AIC,0.4058,0
46,None,Rey,13,0.5,100,AIC,0.0208,0
47,None,Rey,13,0.5,100,AIC,0.4467,0
48,None,Rey,13,0.5,100,AIC,0.3055,0
49,None,Rey,13,0.5,100,AIC,0.4052,0
50,None,Rey,13,0.5,100,AIC,0.1074,0
1,None,Rey,2,0.5,100,AIC,0.1483,0
2,None,Rey,2,0.5,100,AIC,0.0519,0
3,None,Rey,2,0.5,100,AIC,0.3033,0
4,None,Rey,2,0.5,100,AIC,0.1023,0
5,None,Rey,2,0.5,100,AIC,0.3378,0
6,None,Rey,2,0.5,100,AIC,0.1651,0
7,None,Rey,2,0.5,100,AIC,0.0873,0
8,None,Rey,2,0.5,100,AIC,0.3723,0
9,None,Rey,2,0.5,100,AIC,0.36870000000000003,0
10,None,Rey,2,0.5,100,AIC,0.2609,0
11,None,Rey,2,0.5,100,AIC,0.1369,0
12,None,Rey,2,0.5,100,AIC,0.0954,0
13,None,Rey,2,0.5,100,AIC,0.4957,0
14,None,Rey,2,0.5,100,AIC,0.4114,0
15,None,Rey,2,0.5,100,AIC,0.3492,0
16,None,Rey,2,0.5,100,AIC,0.1724,0
17,None,Rey,2,0.5,100,AIC,0.4688,0
18,None,Rey,2,0.5,100,AIC,0.108,0
19,None,Rey,2,0.5,100,AIC,0.3929,0
20,None,Rey,2,0.5,100,AIC,0.2017,0
21,None,Rey,2,0.5,100,AIC,0.0507,0
22,None,Rey,2,0.5,100,AIC,0.1896,0
23,None,Rey,2,0.5,100,AIC,0.1098,0
24,None,Rey,2,0.5,100,AIC,0.1471,0
25,None,Rey,2,0.5,100,AIC,0.3204,0
26,None,Rey,2,0.5,100,AIC,0.1576,0
27,None,Rey,2,0.5,100,AIC,0.1074,0
28,None,Rey,2,0.5,100,AIC,0.3363,0
29,None,Rey,2,0.5,100,AIC,0.5243,1
30,None,Rey,2,0.5,100,AIC,0.2726,0
31,None,Rey,2,0.5,100,AIC,0.2643,0
32,None,Rey,2,0.5,100,AIC,0.2384,0
33,None,Rey,2,0.5,100,AIC,0.2652,0
34,None,Rey,2,0.5,100,AIC,0.3723,0
35,None,Rey,2,0.5,100,AIC,0.2646,0
36,None,Rey,2,0.5,100,AIC,0.04,0
37,None,Rey,2,0.5,100,AIC,0.0393,0
38,None,Rey,2,0.5,100,AIC,0.0884,0
39,None,Rey,2,0.5,100,AIC,0.261,0
40,None,Rey,2,0.5,100,AIC,0.3988,0
41,None,Rey,2,0.5,100,AIC,0.3572,0
42,None,Rey,2,0.5,100,AIC,0.2054,0
43,None,Rey,2,0.5,100,AIC,0.1011,0
44,None,Rey,2,0.5,100,AIC,0.4672,0
45,None,Rey,2,0.5,100,AIC,0.1697,0
46,None,Rey,2,0.5,100,AIC,0.321,0
47,None,Rey,2,0.5,100,AIC,0.2519,0
48,None,Rey,2,0.5,100,AIC,0.1604,0
49,None,Rey,2,0.5,100,AIC,0.3545,0
50,None,Rey,2,0.5,100,AIC,0.4052,0
1,None,Rey,7,0.5,100,AIC,0.0721,0
2,None,Rey,7,0.5,100,AIC,0.2149,0
3,None,Rey,7,0.5,100,AIC,0.0736,0
4,None,Rey,7,0.5,100,AIC,0.1395,0
5,None,Rey,7,0.5,100,AIC,0.3052,0
6,None,Rey,7,0.5,100,AIC,0.0891,0
7,None,Rey,7,0.5,100,AIC,0.0268,0
8,None,Rey,7,0.5,100,AIC,0.1897,0
9,None,Rey,7,0.5,100,AIC,0.8046,1
10,None,Rey,7,0.5,100,AIC,0.3363,0
11,None,Rey,7,0.5,100,AIC,0.3804,0
12,None,Rey,7,0.5,100,AIC,0.1598,0
13,None,Rey,7,0.5,100,AIC,0,0
14,None,Rey,7,0.5,100,AIC,0.4162,0
15,None,Rey,7,0.5,100,AIC,0.1755,0
16,None,Rey,7,0.5,100,AIC,0.0291,0
17,None,Rey,7,0.5,100,AIC,0.202,0
18,None,Rey,7,0.5,100,AIC,0.2442,0
19,None,Rey,7,0.5,100,AIC,0.483,0
20,None,Rey,7,0.5,100,AIC,0.226,0
21,None,Rey,7,0.5,100,AIC,0,0
22,None,Rey,7,0.5,100,AIC,0.1999,0
23,None,Rey,7,0.5,100,AIC,0.3909,0
24,None,Rey,7,0.5,100,AIC,0.0301,0
25,None,Rey,7,0.5,100,AIC,0.1118,0
26,None,Rey,7,0.5,100,AIC,0.2881,0
27,None,Rey,7,0.5,100,AIC,0.1108,0
28,None,Rey,7,0.5,100,AIC,0.5977,1
29,None,Rey,7,0.5,100,AIC,0.3082,0
30,None,Rey,7,0.5,100,AIC,0.0623,0
31,None,Rey,7,0.5,100,AIC,0.5363,1
32,None,Rey,7,0.5,100,AIC,0.0518,0
33,None,Rey,7,0.5,100,AIC,0.4206,0
34,None,Rey,7,0.5,100,AIC,0.1897,0
35,None,Rey,7,0.5,100,AIC,0.1364,0
36,None,Rey,7,0.5,100,AIC,0.1237,0
37,None,Rey,7,0.5,100,AIC,0.0191,0
38,None,Rey,7,0.5,100,AIC,0.0662,0
39,None,Rey,7,0.5,100,AIC,0.3837,0
40,None,Rey,7,0.5,100,AIC,0.301,0
41,None,Rey,7,0.5,100,AIC,0,0
42,None,Rey,7,0.5,100,AIC,0.1911,0
43,None,Rey,7,0.5,100,AIC,0.0818,0
44,None,Rey,7,0.5,100,AIC,0,0
45,None,Rey,7,0.5,100,AIC,0.2835,0
46,None,Rey,7,0.5,100,AIC,0.1412,0
47,None,Rey,7,0.5,100,AIC,0.1955,0
48,None,Rey,7,0.5,100,AIC,0.3071,0
49,None,Rey,7,0.5,100,AIC,0.3647,0
50,None,Rey,7,0.5,100,AIC,0.0597,0
1,None,Rey,13,0.5,100,BIC,0.4157,0
2,None,Rey,13,0.5,100,BIC,0.2769,0
3,None,Rey,13,0.5,100,BIC,0.3772,0
4,None,Rey,13,0.5,100,BIC,0.1832,0
5,None,Rey,13,0.5,100,BIC,0.0111,0
6,None,Rey,13,0.5,100,BIC,0.0967,0
7,None,Rey,13,0.5,100,BIC,0.5313,1
8,None,Rey,13,0.5,100,BIC,0.7123,1
9,None,Rey,13,0.5,100,BIC,0.3716,0
10,None,Rey,13,0.5,100,BIC,0.0181,0
11,None,Rey,13,0.5,100,BIC,0.2125,0
12,None,Rey,13,0.5,100,BIC,0.4795,0
13,None,Rey,13,0.5,100,BIC,0.4013,0
14,None,Rey,13,0.5,100,BIC,0.186,0
15,None,Rey,13,0.5,100,BIC,0.3887,0
16,None,Rey,13,0.5,100,BIC,0.6716,1
17,None,Rey,13,0.5,100,BIC,0.9818,1
18,None,Rey,13,0.5,100,BIC,0.9066,1
19,None,Rey,13,0.5,100,BIC,0.079,0
20,None,Rey,13,0.5,100,BIC,0.4123,0
21,None,Rey,13,0.5,100,BIC,0.4577,0
22,None,Rey,13,0.5,100,BIC,0.4981,0
23,None,Rey,13,0.5,100,BIC,0.0099,0
24,None,Rey,13,0.5,100,BIC,0.5302,1
25,None,Rey,13,0.5,100,BIC,0.2397,0
26,None,Rey,13,0.5,100,BIC,0.4666,0
27,None,Rey,13,0.5,100,BIC,0.4078,0
28,None,Rey,13,0.5,100,BIC,0.3188,0
29,None,Rey,13,0.5,100,BIC,0.0545,0
30,None,Rey,13,0.5,100,BIC,0.1707,0
31,None,Rey,13,0.5,100,BIC,0.3631,0
32,None,Rey,13,0.5,100,BIC,0.1867,0
33,None,Rey,13,0.5,100,BIC,0.2895,0
34,None,Rey,13,0.5,100,BIC,0.7123,1
35,None,Rey,13,0.5,100,BIC,0.2681,0
36,None,Rey,13,0.5,100,BIC,0.4726,0
37,None,Rey,13,0.5,100,BIC,0.558,1
38,None,Rey,13,0.5,100,BIC,0.7408,1
39,None,Rey,13,0.5,100,BIC,0.0639,0
40,None,Rey,13,0.5,100,BIC,0.1942,0
41,None,Rey,13,0.5,100,BIC,0.9071,1
42,None,Rey,13,0.5,100,BIC,0.1606,0
43,None,Rey,13,0.5,100,BIC,0.2608,0
44,None,Rey,13,0.5,100,BIC,0.9529,1
45,None,Rey,13,0.5,100,BIC,0.0053,0
46,None,Rey,13,0.5,100,BIC,0.3191,0
47,None,Rey,13,0.5,100,BIC,0.2636,0
48,None,Rey,13,0.5,100,BIC,0.3583,0
49,None,Rey,13,0.5,100,BIC,0.6789,1
50,None,Rey,13,0.5,100,BIC,0.0032,0
1,None,Rey,2,0.5,100,BIC,0.2464,0
2,None,Rey,2,0.5,100,BIC,0.6125,1
3,None,Rey,2,0.5,100,BIC,0.7814,1
4,None,Rey,2,0.5,100,BIC,0.8769,1
5,None,Rey,2,0.5,100,BIC,0.9673,1
6,None,Rey,2,0.5,100,BIC,0.9018,1
7,None,Rey,2,0.5,100,BIC,0.7555,1
8,None,Rey,2,0.5,100,BIC,0.7163,1
9,None,Rey,2,0.5,100,BIC,0.8406,1
10,None,Rey,2,0.5,100,BIC,0.6684,1
11,None,Rey,2,0.5,100,BIC,0.5543,1
12,None,Rey,2,0.5,100,BIC,0.462,0
13,None,Rey,2,0.5,100,BIC,0.581,1
14,None,Rey,2,0.5,100,BIC,0.8458,1
15,None,Rey,2,0.5,100,BIC,0.8553,1
16,None,Rey,2,0.5,100,BIC,0.971,1
17,None,Rey,2,0.5,100,BIC,0.2155,0
18,None,Rey,2,0.5,100,BIC,0.8533,1
19,None,Rey,2,0.5,100,BIC,0.3432,0
20,None,Rey,2,0.5,100,BIC,0.5486,1
21,None,Rey,2,0.5,100,BIC,0.6243,1
22,None,Rey,2,0.5,100,BIC,0.624,1
23,None,Rey,2,0.5,100,BIC,0.1099,0
24,None,Rey,2,0.5,100,BIC,0.5773,1
25,None,Rey,2,0.5,100,BIC,0.5608,1
26,None,Rey,2,0.5,100,BIC,0.3215,0
27,None,Rey,2,0.5,100,BIC,0.7111,1
28,None,Rey,2,0.5,100,BIC,0.7428,1
29,None,Rey,2,0.5,100,BIC,0.6945,1
30,None,Rey,2,0.5,100,BIC,0.3514,0
31,None,Rey,2,0.5,100,BIC,0.4725,0
32,None,Rey,2,0.5,100,BIC,0.5762,1
33,None,Rey,2,0.5,100,BIC,0.7889,1
34,None,Rey,2,0.5,100,BIC,0.7163,1
35,None,Rey,2,0.5,100,BIC,0.5231,1
36,None,Rey,2,0.5,100,BIC,0.5355,1
37,None,Rey,2,0.5,100,BIC,0.4406,0
38,None,Rey,2,0.5,100,BIC,0.5526,1
39,None,Rey,2,0.5,100,BIC,0.4119,0
40,None,Rey,2,0.5,100,BIC,0.8756,1
41,None,Rey,2,0.5,100,BIC,0.9465,1
42,None,Rey,2,0.5,100,BIC,0.7538,1
43,None,Rey,2,0.5,100,BIC,0.9256,1
44,None,Rey,2,0.5,100,BIC,0.2921,0
45,None,Rey,2,0.5,100,BIC,0.8117,1
46,None,Rey,2,0.5,100,BIC,0.3682,0
47,None,Rey,2,0.5,100,BIC,0.4535,0
48,None,Rey,2,0.5,100,BIC,0.4203,0
49,None,Rey,2,0.5,100,BIC,0.7214,1
50,None,Rey,2,0.5,100,BIC,0.8792,1
1,None,Rey,7,0.5,100,BIC,0.601,1
2,None,Rey,7,0.5,100,BIC,0.1963,0
3,None,Rey,7,0.5,100,BIC,0.289,0
4,None,Rey,7,0.5,100,BIC,0.0065,0
5,None,Rey,7,0.5,100,BIC,0.2178,0
6,None,Rey,7,0.5,100,BIC,0.1361,0
7,None,Rey,7,0.5,100,BIC,0.2357,0
8,None,Rey,7,0.5,100,BIC,0.4861,0
9,None,Rey,7,0.5,100,BIC,0.7562,1
10,None,Rey,7,0.5,100,BIC,0.1418,0
11,None,Rey,7,0.5,100,BIC,0.8059,1
12,None,Rey,7,0.5,100,BIC,0.5467,1
13,None,Rey,7,0.5,100,BIC,0.1326,0
14,None,Rey,7,0.5,100,BIC,0.8242,1
15,None,Rey,7,0.5,100,BIC,0.1102,0
16,None,Rey,7,0.5,100,BIC,0.4471,0
17,None,Rey,7,0.5,100,BIC,0.4329,0
18,None,Rey,7,0.5,100,BIC,0.9821,1
19,None,Rey,7,0.5,100,BIC,0.6736,1
20,None,Rey,7,0.5,100,BIC,0.6582,1
21,None,Rey,7,0.5,100,BIC,0.3081,0
22,None,Rey,7,0.5,100,BIC,0.2296,0
23,None,Rey,7,0.5,100,BIC,0.3918,0
24,None,Rey,7,0.5,100,BIC,0.1209,0
25,None,Rey,7,0.5,100,BIC,0.8821,1
26,None,Rey,7,0.5,100,BIC,0.1117,0
27,None,Rey,7,0.5,100,BIC,0.4959,0
28,None,Rey,7,0.5,100,BIC,0.2928,0
29,None,Rey,7,0.5,100,BIC,0.2161,0
30,None,Rey,7,0.5,100,BIC,0.2072,0
31,None,Rey,7,0.5,100,BIC,0.2775,0
32,None,Rey,7,0.5,100,BIC,0.7096,1
33,None,Rey,7,0.5,100,BIC,0.8296,1
34,None,Rey,7,0.5,100,BIC,0.4861,0
35,None,Rey,7,0.5,100,BIC,0.3397,0
36,None,Rey,7,0.5,100,BIC,0.0032,0
37,None,Rey,7,0.5,100,BIC,0.1912,0
38,None,Rey,7,0.5,100,BIC,0.5752,1
39,None,Rey,7,0.5,100,BIC,0.212,0
40,None,Rey,7,0.5,100,BIC,0.818,1
41,None,Rey,7,0.5,100,BIC,0.7976,1
42,None,Rey,7,0.5,100,BIC,0.251,0
43,None,Rey,7,0.5,100,BIC,0.1939,0
44,None,Rey,7,0.5,100,BIC,0.3021,0
45,None,Rey,7,0.5,100,BIC,0.4129,0
46,None,Rey,7,0.5,100,BIC,0.113,0
47,None,Rey,7,0.5,100,BIC,0.1047,0
48,None,Rey,7,0.5,100,BIC,0.8274,1
49,None,Rey,7,0.5,100,BIC,0.2916,0
50,None,Rey,7,0.5,100,BIC,0.1086,0
1,None,Rey,13,0.8,100,AIC,0.0011,0
2,None,Rey,13,0.8,100,AIC,0.0239,0
3,None,Rey,13,0.8,100,AIC,0.0101,0
4,None,Rey,13,0.8,100,AIC,0.0603,0
5,None,Rey,13,0.8,100,AIC,0.0043,0
6,None,Rey,13,0.8,100,AIC,0.0302,0
7,None,Rey,13,0.8,100,AIC,0.0266,0
8,None,Rey,13,0.8,100,AIC,0.054,0
9,None,Rey,13,0.8,100,AIC,0.0428,0
10,None,Rey,13,0.8,100,AIC,0.0607,0
11,None,Rey,13,0.8,100,AIC,0.0235,0
12,None,Rey,13,0.8,100,AIC,0.0318,0
13,None,Rey,13,0.8,100,AIC,0.1689,0
14,None,Rey,13,0.8,100,AIC,0.0347,0
15,None,Rey,13,0.8,100,AIC,0.0033,0
16,None,Rey,13,0.8,100,AIC,0.1689,0
17,None,Rey,13,0.8,100,AIC,0.1127,0
18,None,Rey,13,0.8,100,AIC,0.0587,0
19,None,Rey,13,0.8,100,AIC,0.0244,0
20,None,Rey,13,0.8,100,AIC,0.0658,0
21,None,Rey,13,0.8,100,AIC,0.0385,0
22,None,Rey,13,0.8,100,AIC,0.0425,0
23,None,Rey,13,0.8,100,AIC,0.0068,0
24,None,Rey,13,0.8,100,AIC,0.0354,0
25,None,Rey,13,0.8,100,AIC,0,0
26,None,Rey,13,0.8,100,AIC,0.0305,0
27,None,Rey,13,0.8,100,AIC,0.0087,0
28,None,Rey,13,0.8,100,AIC,0.0066,0
29,None,Rey,13,0.8,100,AIC,0.0688,0
30,None,Rey,13,0.8,100,AIC,0.0554,0
31,None,Rey,13,0.8,100,AIC,0.0018,0
32,None,Rey,13,0.8,100,AIC,0.0573,0
33,None,Rey,13,0.8,100,AIC,0.0144,0
34,None,Rey,13,0.8,100,AIC,0.054,0
35,None,Rey,13,0.8,100,AIC,0.0216,0
36,None,Rey,13,0.8,100,AIC,0.0805,0
37,None,Rey,13,0.8,100,AIC,0.2022,0
38,None,Rey,13,0.8,100,AIC,0.1248,0
39,None,Rey,13,0.8,100,AIC,0.0219,0
40,None,Rey,13,0.8,100,AIC,0.0034,0
41,None,Rey,13,0.8,100,AIC,0.0316,0
42,None,Rey,13,0.8,100,AIC,0.0258,0
43,None,Rey,13,0.8,100,AIC,0.0293,0
44,None,Rey,13,0.8,100,AIC,0.0437,0
45,None,Rey,13,0.8,100,AIC,0.0099,0
46,None,Rey,13,0.8,100,AIC,0.0338,0
47,None,Rey,13,0.8,100,AIC,0.0158,0
48,None,Rey,13,0.8,100,AIC,0.0977,0
49,None,Rey,13,0.8,100,AIC,0.0617,0
50,None,Rey,13,0.8,100,AIC,0.0587,0
1,None,Rey,2,0.8,100,AIC,0.2021,0
2,None,Rey,2,0.8,100,AIC,0.0544,0
3,None,Rey,2,0.8,100,AIC,0.1716,0
4,None,Rey,2,0.8,100,AIC,0.2622,0
5,None,Rey,2,0.8,100,AIC,0.4427,0
6,None,Rey,2,0.8,100,AIC,0.2223,0
7,None,Rey,2,0.8,100,AIC,0.0476,0
8,None,Rey,2,0.8,100,AIC,0.2164,0
9,None,Rey,2,0.8,100,AIC,0.1702,0
10,None,Rey,2,0.8,100,AIC,0.1778,0
11,None,Rey,2,0.8,100,AIC,0.3624,0
12,None,Rey,2,0.8,100,AIC,0.2235,0
13,None,Rey,2,0.8,100,AIC,0.5303,1
14,None,Rey,2,0.8,100,AIC,0.3908,0
15,None,Rey,2,0.8,100,AIC,0.1055,0
16,None,Rey,2,0.8,100,AIC,0.3067,0
17,None,Rey,2,0.8,100,AIC,0.3877,0
18,None,Rey,2,0.8,100,AIC,0.2034,0
19,None,Rey,2,0.8,100,AIC,0.1319,0
20,None,Rey,2,0.8,100,AIC,0.2021,0
21,None,Rey,2,0.8,100,AIC,0.2454,0
22,None,Rey,2,0.8,100,AIC,0.3789,0
23,None,Rey,2,0.8,100,AIC,0.1692,0
24,None,Rey,2,0.8,100,AIC,0.1796,0
25,None,Rey,2,0.8,100,AIC,0.3118,0
26,None,Rey,2,0.8,100,AIC,0.1231,0
27,None,Rey,2,0.8,100,AIC,0.3254,0
28,None,Rey,2,0.8,100,AIC,0.1345,0
29,None,Rey,2,0.8,100,AIC,0.336,0
30,None,Rey,2,0.8,100,AIC,0.139,0
31,None,Rey,2,0.8,100,AIC,0.1762,0
32,None,Rey,2,0.8,100,AIC,0.1344,0
33,None,Rey,2,0.8,100,AIC,0.3847,0
34,None,Rey,2,0.8,100,AIC,0.2164,0
35,None,Rey,2,0.8,100,AIC,0.0201,0
36,None,Rey,2,0.8,100,AIC,0.3587,0
37,None,Rey,2,0.8,100,AIC,0.1486,0
38,None,Rey,2,0.8,100,AIC,0.2399,0
39,None,Rey,2,0.8,100,AIC,0.131,0
40,None,Rey,2,0.8,100,AIC,0.2101,0
41,None,Rey,2,0.8,100,AIC,0.2467,0
42,None,Rey,2,0.8,100,AIC,0.148,0
43,None,Rey,2,0.8,100,AIC,0.5318,1
44,None,Rey,2,0.8,100,AIC,0.1571,0
45,None,Rey,2,0.8,100,AIC,0.1043,0
46,None,Rey,2,0.8,100,AIC,0.1978,0
47,None,Rey,2,0.8,100,AIC,0.1647,0
48,None,Rey,2,0.8,100,AIC,0.0863,0
49,None,Rey,2,0.8,100,AIC,0.1789,0
50,None,Rey,2,0.8,100,AIC,0.296,0
1,None,Rey,7,0.8,100,AIC,0.0111,0
2,None,Rey,7,0.8,100,AIC,0.0317,0
3,None,Rey,7,0.8,100,AIC,0.1211,0
4,None,Rey,7,0.8,100,AIC,0.0641,0
5,None,Rey,7,0.8,100,AIC,0.0577,0
6,None,Rey,7,0.8,100,AIC,0.101,0
7,None,Rey,7,0.8,100,AIC,0.0213,0
8,None,Rey,7,0.8,100,AIC,0.0075,0
9,None,Rey,7,0.8,100,AIC,0.1236,0
10,None,Rey,7,0.8,100,AIC,0.0379,0
11,None,Rey,7,0.8,100,AIC,0.1568,0
12,None,Rey,7,0.8,100,AIC,3e-4,0
13,None,Rey,7,0.8,100,AIC,0.0914,0
14,None,Rey,7,0.8,100,AIC,0.0682,0
15,None,Rey,7,0.8,100,AIC,0.0529,0
16,None,Rey,7,0.8,100,AIC,0.1483,0
17,None,Rey,7,0.8,100,AIC,0.0466,0
18,None,Rey,7,0.8,100,AIC,0.1369,0
19,None,Rey,7,0.8,100,AIC,0.0955,0
20,None,Rey,7,0.8,100,AIC,0.1049,0
21,None,Rey,7,0.8,100,AIC,0.0596,0
22,None,Rey,7,0.8,100,AIC,0.1049,0
23,None,Rey,7,0.8,100,AIC,0.14,0
24,None,Rey,7,0.8,100,AIC,0.1052,0
25,None,Rey,7,0.8,100,AIC,0.0661,0
26,None,Rey,7,0.8,100,AIC,0.0322,0
27,None,Rey,7,0.8,100,AIC,0.1018,0
28,None,Rey,7,0.8,100,AIC,0.0029,0
29,None,Rey,7,0.8,100,AIC,0.0107,0
30,None,Rey,7,0.8,100,AIC,0.0303,0
31,None,Rey,7,0.8,100,AIC,0.0421,0
32,None,Rey,7,0.8,100,AIC,0.021,0
33,None,Rey,7,0.8,100,AIC,0.1623,0
34,None,Rey,7,0.8,100,AIC,0.0075,0
35,None,Rey,7,0.8,100,AIC,0.0072,0
36,None,Rey,7,0.8,100,AIC,0.0321,0
37,None,Rey,7,0.8,100,AIC,0.1383,0
38,None,Rey,7,0.8,100,AIC,0.0526,0
39,None,Rey,7,0.8,100,AIC,0.1056,0
40,None,Rey,7,0.8,100,AIC,0.0595,0
41,None,Rey,7,0.8,100,AIC,0.0496,0
42,None,Rey,7,0.8,100,AIC,0.0134,0
43,None,Rey,7,0.8,100,AIC,0.0568,0
44,None,Rey,7,0.8,100,AIC,0.0367,0
45,None,Rey,7,0.8,100,AIC,0.0575,0
46,None,Rey,7,0.8,100,AIC,0.099,0
47,None,Rey,7,0.8,100,AIC,0.0372,0
48,None,Rey,7,0.8,100,AIC,0.0547,0
49,None,Rey,7,0.8,100,AIC,0.1588,0
50,None,Rey,7,0.8,100,AIC,0.1303,0
1,None,Rey,13,0.8,100,BIC,0,0
2,None,Rey,13,0.8,100,BIC,5e-4,0
3,None,Rey,13,0.8,100,BIC,8e-4,0
4,None,Rey,13,0.8,100,BIC,0.0048,0
5,None,Rey,13,0.8,100,BIC,0.0532,0
6,None,Rey,13,0.8,100,BIC,3e-4,0
7,None,Rey,13,0.8,100,BIC,0.0012,0
8,None,Rey,13,0.8,100,BIC,3e-4,0
9,None,Rey,13,0.8,100,BIC,0.0134,0
10,None,Rey,13,0.8,100,BIC,3e-4,0
11,None,Rey,13,0.8,100,BIC,1e-4,0
12,None,Rey,13,0.8,100,BIC,5e-4,0
13,None,Rey,13,0.8,100,BIC,0.0016,0
14,None,Rey,13,0.8,100,BIC,0,0
15,None,Rey,13,0.8,100,BIC,2e-4,0
16,None,Rey,13,0.8,100,BIC,1e-4,0
17,None,Rey,13,0.8,100,BIC,0.0017,0
18,None,Rey,13,0.8,100,BIC,4e-4,0
19,None,Rey,13,0.8,100,BIC,0.0026,0
20,None,Rey,13,0.8,100,BIC,3e-4,0
21,None,Rey,13,0.8,100,BIC,0.0011,0
22,None,Rey,13,0.8,100,BIC,0,0
