"meantime","agent","network"
0.494999818755787,"Tess","small"
0.459664481273788,"Tess","small"
0.591295264568837,"Tess","small"
0.665240639781179,"Tess","small"
0.432281897751432,"Tess","small"
0.44348578089378,"Tess","small"
0.496163780318677,"Tess","small"
0.698582652655213,"Tess","small"
0.420163124471164,"Tess","small"
0.372381647330677,"Tess","small"
0.45837016189835,"Tess","small"
0.421671825647547,"Tess","small"
0.635882756509234,"Tess","small"
0.272278694835632,"Tess","small"
0.403493704181529,"Tess","small"
0.519743906188347,"Tess","small"
0.48519267851306,"Tess","small"
0.528659506892018,"Tess","small"
0.578988419335544,"Tess","small"
0.53751194167085,"Tess","small"
0.642142115139675,"Tess","small"
0.571702419556515,"Tess","small"
0.409353231037939,"Tess","small"
0.376463352361928,"Tess","small"
0.600030727851659,"Tess","small"
0.62003251456147,"Tess","small"
0.393323215741601,"Tess","small"
0.61818637515397,"Tess","small"
0.37638442268254,"Tess","small"
0.596353474154019,"Tess","small"
0.500706177428137,"Tess","small"
0.457794963938818,"Tess","small"
0.448513847467354,"Tess","small"
0.379039471127464,"Tess","small"
0.598757623732791,"Tess","small"
0.614976568540527,"Tess","small"
0.579716606475429,"Tess","small"
0.457364059565117,"Tess","small"
0.501384963279145,"Tess","small"
0.6443432154841,"Tess","small"
0.679261149480463,"Tess","small"
0.639785050192022,"Tess","small"
0.561762566617597,"Tess","small"
0.589633769303784,"Tess","small"
0.505956256074859,"Tess","small"
0.695611126345132,"Tess","small"
0.497791129352093,"Tess","small"
0.494057230097011,"Tess","small"
0.547773516577067,"Tess","small"
0.406862299347008,"Tess","small"
0.350588419481278,"Tess","small"
0.376359956092737,"Tess","small"
0.620274340403389,"Tess","small"
0.487754536265676,"Tess","small"
0.50877963484522,"Tess","small"
0.579120422641678,"Tess","small"
0.615592755210142,"Tess","small"
0.587346077242527,"Tess","small"
0.462615669211613,"Tess","small"
0.401917268778132,"Tess","small"
0.428282154966827,"Tess","small"
0.513487461144548,"Tess","small"
0.747981896398587,"Tess","small"
0.6869254952357,"Tess","small"
0.598492393130681,"Tess","small"
0.522679604738521,"Tess","small"
0.693390528865377,"Tess","small"
0.581140354143323,"Tess","small"
0.528096157403858,"Tess","small"
0.376011605421604,"Tess","small"
0.557747386728466,"Tess","small"
0.533146464572262,"Tess","small"
0.562652658922356,"Tess","small"
0.408568430334701,"Tess","small"
0.657326934420675,"Tess","small"
0.582248911815166,"Tess","small"
0.469249665542171,"Tess","small"
0.68021965593894,"Tess","small"
0.397693353677815,"Tess","small"
0.643689689244231,"Tess","small"
0.381723910629235,"Tess","small"
0.663626190504924,"All","lattice"
0.754446229086766,"All","lattice"
0.501566414083507,"All","lattice"
0.568930050516125,"All","lattice"
0.542581890493302,"All","lattice"
0.661201779349414,"All","lattice"
0.828399011150387,"All","lattice"
0.446430977119192,"All","lattice"
0.653874233984466,"All","lattice"
0.748622693206844,"All","lattice"
0.670949671305981,"All","lattice"
0.629573811429096,"All","lattice"
0.65443878882629,"All","lattice"
0.701858766065113,"All","lattice"
0.807370332834071,"All","lattice"
0.753746231515116,"All","lattice"
0.830940371040275,"All","lattice"
0.641512934131486,"All","lattice"
0.58331020057281,"All","lattice"
0.681238671768036,"All","lattice"
0.722072544210193,"All","lattice"
0.635889442102212,"All","lattice"
0.709458807252983,"All","lattice"
0.554406513618959,"All","lattice"
0.599952737704538,"All","lattice"
0.529532294751148,"All","lattice"
0.753214114772862,"All","lattice"
0.636348928598264,"All","lattice"
0.708803645822916,"All","lattice"
0.554447482856387,"All","lattice"
0.690796858497962,"All","lattice"
0.55696693297767,"All","lattice"
0.731396025348962,"All","lattice"
0.812725492715837,"All","lattice"
0.4835864356497,"All","lattice"
0.761115441837153,"All","lattice"
0.583247141628656,"All","lattice"
0.729085040211047,"All","lattice"
0.509167356974307,"All","lattice"
0.762264335338547,"All","lattice"
0.734406079991705,"All","lattice"
0.560128242228015,"All","lattice"
0.721009541499241,"All","lattice"
0.564981330151749,"All","lattice"
0.66501720732597,"All","lattice"
0.621540156366182,"All","lattice"
0.584751120462117,"All","lattice"
0.375656181434111,"All","lattice"
0.519231161406803,"All","lattice"
0.70099989010947,"All","lattice"
0.629234325182192,"All","lattice"
0.569352692876426,"All","lattice"
0.558680915357749,"All","lattice"
0.621401884841494,"All","lattice"
0.613166907418105,"All","lattice"
0.562673835083619,"All","lattice"
0.556108644221181,"All","lattice"
0.673000351277217,"All","lattice"
0.575275763120218,"All","lattice"
0.696064973661513,"All","lattice"
0.711506377341022,"All","lattice"
0.791382697963587,"All","lattice"
0.681010497967315,"All","lattice"
0.706394015169627,"All","lattice"
0.640795306206517,"All","lattice"
0.685962124592276,"All","lattice"
0.71943677137065,"All","lattice"
0.455942484563521,"All","lattice"
0.490789230506705,"All","lattice"
0.770305704750565,"All","lattice"
0.613045252100621,"All","lattice"
0.552866337955476,"All","lattice"
0.891458780519213,"All","lattice"
0.73666446072644,"All","lattice"
0.562242582284435,"All","lattice"
0.652960471618283,"All","lattice"
0.534629010827987,"All","lattice"
0.542487774159782,"All","lattice"
0.687024957183238,"All","lattice"
0.662732313036151,"All","lattice"
0.718309831548302,"All","lattice"
0.600436444120332,"All","lattice"
0.645770151909867,"All","lattice"
0.589683806089961,"All","lattice"
0.682613113518212,"All","lattice"
0.50402696557464,"All","lattice"
0.582133321944612,"All","lattice"
0.456865658283237,"All","lattice"
0.509203068041182,"All","lattice"
0.706069273408186,"All","lattice"
0.855918636131178,"All","lattice"
0.503075128455536,"All","lattice"
0.607418252941684,"All","lattice"
0.584677674112576,"All","lattice"
0.631374373066931,"All","lattice"
0.602467962171099,"All","lattice"
0.59073750643381,"All","lattice"
0.702678763959685,"All","lattice"
0.693507105753411,"All","lattice"
0.713047628388465,"All","lattice"
0.597812373750553,"All","lattice"
0.55204034952235,"All","lattice"
0.789444764336177,"All","lattice"
0.608421042782497,"All","lattice"
0.551805706830699,"All","lattice"
0.743162621727485,"All","lattice"
0.680825866180273,"All","lattice"
0.727201658149612,"All","lattice"
0.816444994026918,"All","lattice"
0.507757435263564,"All","lattice"
0.662570948711486,"All","lattice"
0.6999832377802,"All","lattice"
0.798417973277498,"All","lattice"
0.475198085555162,"All","lattice"
0.60332303452425,"All","lattice"
0.693202560124901,"All","lattice"
0.631375382343847,"All","lattice"
0.628880154611335,"All","lattice"
0.698241542835963,"All","lattice"
0.679832924914295,"All","lattice"
0.708194750286644,"All","lattice"
0.729448034150835,"All","lattice"
0.607476986734528,"All","lattice"
0.768519811264025,"All","lattice"
0.537886628026583,"All","lattice"
0.747771961574079,"All","lattice"
0.592200804147943,"All","lattice"
0.523401569594763,"All","lattice"
0.716338105933476,"All","lattice"
0.568751808352499,"All","lattice"
0.736528855918477,"All","lattice"
0.647003661775249,"All","lattice"
0.713867462480374,"All","lattice"
0.735503586471399,"All","lattice"
0.756098841534767,"All","lattice"
0.686663467031841,"All","lattice"
0.748589852667264,"All","lattice"
0.748555713519283,"All","lattice"
0.559664419119236,"All","lattice"
0.606021647450189,"All","lattice"
0.75107339500709,"All","lattice"
0.485608209170688,"All","lattice"
0.801982273331977,"All","lattice"
0.695993605372328,"All","lattice"
0.627816787981384,"All","lattice"
0.699108036840356,"All","lattice"
0.690279728042821,"All","lattice"
0.597425698083588,"All","lattice"
0.665017700239069,"All","lattice"
0.729099882427825,"All","lattice"
0.64917179877589,"All","lattice"
0.610065273691636,"All","lattice"
0.802583611967224,"All","lattice"
0.625295353737775,"All","lattice"
0.491899656821906,"All","lattice"
0.765015931287125,"All","lattice"
0.675296712615099,"All","lattice"
0.558172365718069,"All","lattice"
0.415993225890808,"All","lattice"
0.713174222240896,"All","lattice"
0.516913376793702,"All","lattice"
0.763682151889524,"All","lattice"
0.728655657670487,"All","lattice"
0.58074735302634,"All","lattice"
0.548838374742576,"All","lattice"
0.751471510204162,"All","lattice"
0.690313631304737,"All","lattice"
0.514777395925966,"All","lattice"
0.654273810695666,"All","lattice"
0.576090676172474,"All","lattice"
0.635501728481921,"All","lattice"
0.753117153337664,"All","lattice"
0.775722948725922,"All","lattice"
0.738874520261591,"All","lattice"
0.855662681222077,"All","lattice"
0.7823896159632,"All","lattice"
0.616117114072334,"All","lattice"
0.622166290045034,"All","lattice"
0.637667847693775,"All","lattice"
0.816971444427114,"All","lattice"
0.620585506416069,"All","lattice"
0.599684234875476,"All","lattice"
0.736179954770195,"All","lattice"
0.610054300977686,"All","lattice"
0.79104699024587,"All","lattice"
0.539154679627314,"All","lattice"
0.587261187923658,"All","lattice"
0.73413956267265,"All","lattice"
0.800861709295145,"All","lattice"
0.740630112883259,"All","lattice"
0.592514575504544,"All","lattice"
0.709161973615307,"All","lattice"
0.661893809030287,"All","lattice"
0.717199539791585,"All","lattice"
0.635512054232484,"All","lattice"
0.550006471467007,"All","lattice"
0.709191083418684,"All","lattice"
0.602978958705101,"All","lattice"
0.660988986617576,"All","lattice"
0.640828848051651,"All","lattice"
0.545914298732636,"All","lattice"
0.578897162167387,"All","lattice"
0.69431605955519,"All","lattice"
0.535101460546018,"All","lattice"
0.648363877188702,"All","lattice"
0.777493208080383,"All","lattice"
0.580936009005317,"All","lattice"
0.525479022869711,"All","lattice"
0.626422270456091,"All","lattice"
0.581599785904285,"All","lattice"
0.569723209952446,"All","lattice"
0.667767028148234,"All","lattice"
0.634294963662629,"All","lattice"
0.792352610098684,"All","lattice"
0.550665679688983,"All","lattice"
0.652792517879214,"All","lattice"
0.732571577407565,"All","lattice"
0.594681357197378,"All","lattice"
0.770340717017141,"All","lattice"
0.742491387396028,"All","lattice"
0.654019752441524,"All","lattice"
0.559897894234475,"All","lattice"
0.700055108443175,"All","lattice"
0.531187891470756,"All","lattice"
0.624297236906328,"All","lattice"
0.708779250234398,"All","lattice"
0.638988930291026,"All","lattice"
0.594834360095796,"All","lattice"
0.713971672773002,"All","lattice"
0.570897912153441,"All","lattice"
0.676014668268028,"All","lattice"
0.687205655460707,"All","lattice"
0.738906740395012,"All","lattice"
0.662766408085898,"All","lattice"
0.633906862562173,"All","lattice"
0.505026134446823,"All","lattice"
0.701007340979172,"All","lattice"
0.514012709728212,"All","lattice"
0.883807534641516,"All","lattice"
0.561252848145571,"All","lattice"
0.592124286516638,"All","lattice"
0.558310617411082,"All","lattice"
0.694225965212521,"All","lattice"
0.716050011995251,"All","lattice"
0.790983479268443,"All","lattice"
0.854458568016915,"All","lattice"
0.735127635150576,"All","lattice"
0.796385686888262,"All","lattice"
0.679465276413596,"All","lattice"
0.571627239684146,"All","lattice"
0.751773118597172,"All","lattice"
0.805203924030889,"All","lattice"
0.591420329710477,"All","lattice"
0.640581701862924,"All","lattice"
0.796184362547725,"All","lattice"
0.666913154908583,"All","lattice"
0.671354876187757,"All","lattice"
0.684092445823077,"All","lattice"
0.435606152954747,"All","lattice"
0.719266359299001,"All","lattice"
0.703671984975368,"All","lattice"
0.756110311479789,"All","lattice"
0.670556975496558,"All","lattice"
0.662113062891083,"All","lattice"
0.731644055741356,"All","lattice"
0.611934722366287,"All","lattice"
0.613234595363147,"All","lattice"
0.62928260600105,"All","lattice"
0.785703842414887,"All","lattice"
0.64574771497645,"All","lattice"
0.711279858612402,"All","lattice"
0.649753272123876,"All","lattice"
0.728890702732798,"All","lattice"
0.765213083467747,"All","lattice"
0.850057759150298,"All","lattice"
0.551320156584084,"All","lattice"
0.644288463491069,"All","lattice"
0.5865195453834,"All","lattice"
0.536014962104316,"All","lattice"
0.582103904947444,"All","lattice"
0.530042673123763,"All","lattice"
0.608712019025092,"All","lattice"
0.670990388137734,"All","lattice"
0.581419252941214,"All","lattice"
0.724284079495765,"All","lattice"
0.636874797322432,"All","lattice"
0.472069193624222,"All","lattice"
0.648481261689712,"All","lattice"
0.690699878615991,"All","lattice"
0.622153441522749,"All","lattice"
0.594637441437724,"All","lattice"
0.511992553008333,"All","lattice"
0.679093585183606,"All","lattice"
0.61661767564857,"All","lattice"
0.752056825095839,"All","lattice"
0.657196760230858,"All","lattice"
0.854301661035148,"All","lattice"
0.802146793337152,"All","lattice"
0.822478257597191,"All","lattice"
0.593087124202099,"All","lattice"
0.641334709401069,"All","lattice"
0.673181400517591,"All","lattice"
0.657478432950711,"All","lattice"
0.541190667076094,"All","lattice"
0.745252449512283,"All","lattice"
0.865466820617778,"All","lattice"
0.623226252619066,"All","lattice"
0.809320956894324,"All","lattice"
0.536460499898422,"All","lattice"
0.763228123405274,"All","lattice"
0.666847445637369,"All","lattice"
0.499518114178484,"All","lattice"
0.686839002483413,"All","lattice"
0.54692871237407,"All","lattice"
0.644480968904483,"All","lattice"
0.763627459278856,"All","lattice"
0.544940315361405,"All","lattice"
0.677319435109674,"All","lattice"
0.630487108052047,"All","lattice"
0.573435053991726,"All","lattice"
0.68604188865242,"All","lattice"
0.591809750042182,"All","lattice"
0.661334111811963,"All","lattice"
0.660600259645629,"All","lattice"
0.598797192002128,"All","lattice"
0.725431286615335,"All","lattice"
0.550010546696572,"All","lattice"
0.779236251019485,"All","lattice"
0.634146992411094,"All","lattice"
0.738018637947281,"All","lattice"
0.606464985512171,"All","lattice"
0.654318890129134,"All","lattice"
0.785842457839698,"All","lattice"
0.615273584791634,"All","lattice"
0.50340936016735,"All","lattice"
0.599914810520058,"All","lattice"
0.721638235626415,"All","lattice"
0.531600730183308,"All","lattice"
0.449625466786595,"All","lattice"
0.730906388287319,"All","lattice"
0.848865089897927,"All","lattice"
0.600682385090872,"All","lattice"
0.739001247854208,"All","lattice"
0.746468228137337,"All","lattice"
0.691585830859235,"All","lattice"
0.703513894463218,"All","lattice"
0.630222054693039,"All","lattice"
0.589443977545743,"All","lattice"
0.61077779233622,"All","lattice"
0.636284427361564,"All","lattice"
0.668434178982816,"All","lattice"
0.46638008706455,"All","lattice"
0.572936520195549,"All","lattice"
0.627569611199148,"All","lattice"
0.754588335981568,"All","lattice"
0.850533097551838,"All","lattice"
0.662923781919435,"All","lattice"
0.647706063851777,"All","lattice"
0.576035983394536,"All","lattice"
0.619410360798014,"All","lattice"
0.765472805087338,"All","lattice"
0.583336880304463,"All","lattice"
0.5675147816269,"All","lattice"
0.806579234150521,"All","lattice"
0.839504461665526,"All","lattice"
0.721076406351448,"All","lattice"
0.684812075319432,"All","lattice"
0.553019702388515,"All","lattice"
0.714213395210612,"All","lattice"
0.715629687499832,"All","lattice"
0.550527295925102,"All","lattice"
0.840722406341649,"All","lattice"
0.54180890465323,"All","lattice"
0.754831173597261,"All","lattice"
0.746862048829988,"All","lattice"
0.517112783854225,"All","lattice"
0.580606657019122,"All","lattice"
0.614640796550742,"All","lattice"
0.752492087410813,"All","lattice"
0.681521416689585,"All","lattice"
0.718657328470811,"All","lattice"
0.628112397141998,"All","lattice"
0.729308513100021,"All","lattice"
0.604270915348956,"All","lattice"
0.687134635952925,"All","lattice"
0.749817874107437,"All","lattice"
0.673525436177568,"All","lattice"
0.640141486484598,"All","lattice"
0.647622225498555,"All","lattice"
0.648974615490895,"All","lattice"
0.557672101361906,"All","lattice"
0.626250268807597,"All","lattice"
0.672582972797097,"All","lattice"
0.572723380943298,"All","lattice"
0.519546081057146,"All","lattice"
0.768798233775051,"All","lattice"
0.568771087240142,"All","lattice"
0.690106812443164,"All","lattice"
0.519416791801069,"All","lattice"
0.470007041905679,"All","lattice"
0.732895817857874,"All","lattice"
0.647388378712036,"All","lattice"
0.525132383466277,"All","lattice"
0.661008002139795,"All","lattice"
0.704109358024585,"All","lattice"
0.692638650789525,"All","lattice"
0.603967062692513,"All","lattice"
0.793819175497789,"All","lattice"
0.783834901757013,"All","lattice"
0.65258620859911,"All","lattice"
0.814649627131969,"All","lattice"
0.623148908208175,"All","lattice"
0.73931704936542,"All","lattice"
0.552543613383435,"All","lattice"
0.779044833073695,"All","lattice"
0.768511376259771,"All","lattice"
0.716666499198275,"All","lattice"
0.542170316875397,"All","lattice"
0.6630975922221,"All","lattice"
0.805203322451387,"All","lattice"
0.562253079160651,"All","lattice"
0.79764916318563,"All","lattice"
0.651702517890093,"All","lattice"
0.633929659450923,"All","lattice"
0.748664583522765,"All","lattice"
0.591541116423282,"All","lattice"
0.58568030007029,"All","lattice"
0.676707279717718,"All","lattice"
0.743375064210179,"All","lattice"
0.641522419771238,"All","lattice"
0.536529691114797,"All","lattice"
0.732653718699203,"All","lattice"
0.64237324381422,"All","lattice"
0.5027517079795,"All","lattice"
0.565094752855116,"All","lattice"
0.672787951869409,"All","lattice"
0.635323212820258,"All","lattice"
0.568741487203284,"All","lattice"
0.636130442267761,"All","lattice"
0.781804586699349,"All","lattice"
0.648013436659155,"All","lattice"
0.758566074795241,"All","lattice"
0.721595124866188,"All","lattice"
0.652208450826496,"All","lattice"
0.592538069001407,"All","lattice"
0.54602180577138,"All","lattice"
0.70905240494666,"All","lattice"
0.460658951426415,"All","lattice"
0.614536266083062,"All","lattice"
0.626830267520725,"All","lattice"
0.436745535653547,"All","lattice"
0.715911675239791,"All","lattice"
0.789833673627853,"All","lattice"
0.547366399168273,"All","lattice"
0.629877016637765,"All","lattice"
0.834968421869978,"All","lattice"
0.741030252220163,"All","lattice"
0.602946483851516,"All","lattice"
0.522661640960312,"All","lattice"
0.764662191296435,"All","lattice"
0.629518719716828,"All","lattice"
0.741321693141302,"All","lattice"
0.431430360335731,"All","lattice"
0.644017242195907,"All","lattice"
0.609304440969074,"All","lattice"
0.560741112532937,"All","lattice"
0.68511152044657,"All","lattice"
0.664048132802671,"All","lattice"
0.563832966464079,"All","lattice"
0.582800339657194,"All","lattice"
0.704423833726821,"All","lattice"
0.650737698794938,"All","lattice"
0.628570159114725,"All","lattice"
0.663372887306018,"All","lattice"
0.497295819128012,"All","lattice"
0.624189784280481,"All","lattice"
0.610491897804761,"All","lattice"
0.705326231003925,"All","lattice"
0.694831571986085,"All","lattice"
0.634537286830013,"All","lattice"
0.613559633557216,"All","lattice"
0.626689192476627,"All","lattice"
0.691473289029693,"All","lattice"
0.617306337630609,"All","lattice"
0.653609108322836,"All","lattice"
0.700606324917676,"All","lattice"
0.670466854983569,"All","lattice"
0.453636248964765,"All","lattice"
0.519395696251729,"All","lattice"
0.59668080874642,"All","lattice"
0.630640602519765,"All","lattice"
0.776847788227385,"All","lattice"
0.715375816744283,"All","lattice"
0.62283347509858,"All","lattice"
0.803249771281984,"All","lattice"
0.671907070155723,"All","lattice"
0.662166069757417,"All","lattice"
0.641590595748076,"All","lattice"
0.733164075990933,"All","lattice"
0.666934713367206,"All","lattice"
0.719359251845942,"All","lattice"
0.614163017440081,"All","lattice"
0.596773979056349,"All","lattice"
0.645552942199083,"All","lattice"
0.763930755765558,"All","lattice"
0.626240249528032,"All","lattice"
0.568592430148043,"All","lattice"
0.774590405519402,"All","lattice"
0.752969061111355,"All","lattice"
0.591451500169731,"All","lattice"
0.589792958297487,"All","lattice"
0.62587061881622,"All","lattice"
0.58582665629536,"All","lattice"
0.545913415183866,"All","lattice"
0.78440551021378,"All","lattice"
0.6962040255555,"All","lattice"
0.815980101041664,"All","lattice"
0.804162274592166,"All","lattice"
0.645907360281326,"All","lattice"
0.662405001883214,"All","lattice"
0.725845171133913,"All","lattice"
0.629151483726624,"All","lattice"
0.665987262166585,"All","lattice"
0.604186379996451,"All","lattice"
0.536628938798156,"All","lattice"
0.492790590300516,"All","lattice"
0.876876860359304,"All","lattice"
0.811409820591358,"All","lattice"
0.732682825190655,"All","lattice"
0.585834738436124,"All","lattice"
0.733949009882834,"All","lattice"
0.752955183236393,"All","lattice"
0.795407411177705,"All","lattice"
0.649145259641452,"All","lattice"
0.811036509437199,"All","lattice"
0.75409181191833,"All","lattice"
0.51074482243175,"All","lattice"
0.428486749240646,"All","lattice"
0.622935121842609,"All","lattice"
0.632868471424781,"All","lattice"
0.775397822343377,"All","lattice"
0.586162350901312,"All","lattice"
0.676474825504821,"All","lattice"
0.628065279045248,"All","lattice"
0.639563492879519,"All","lattice"
0.782611596333141,"All","lattice"
0.7878805332485,"All","lattice"
0.749977153473017,"All","lattice"
0.673480804948846,"All","lattice"
0.647726365010849,"All","lattice"
0.69362895314579,"All","lattice"
0.424978549828943,"All","lattice"
0.548570430256649,"All","lattice"
0.638205920892438,"All","lattice"
0.711301563379434,"All","lattice"
0.677788480475897,"All","lattice"
0.546358289867263,"All","lattice"
0.815864432766636,"All","lattice"
0.609839757231771,"All","lattice"
0.67050222499353,"All","lattice"
0.607421797449584,"All","lattice"
0.627523591291552,"All","lattice"
0.476702871152126,"All","lattice"
0.563731819222391,"All","lattice"
0.664338864806904,"All","lattice"
0.66251118912459,"All","lattice"
0.531616101627391,"All","lattice"
0.807062694751861,"All","lattice"
0.708720358884578,"All","lattice"
0.703037889266974,"All","lattice"
0.635703985836222,"All","lattice"
0.61600248233988,"All","lattice"
0.611828327200815,"All","lattice"
0.732549090693523,"All","lattice"
0.633611727723396,"All","lattice"
0.654832269725923,"All","lattice"
0.5917151563234,"All","lattice"
0.677014988580889,"All","lattice"
0.677744241205577,"All","lattice"
0.677509632622124,"All","lattice"
0.557569684132492,"All","lattice"
0.529070686600928,"All","lattice"
0.638064465978802,"All","lattice"
0.681490029719954,"All","lattice"
0.619389602525426,"All","lattice"
0.690733963057501,"All","lattice"
0.830268772683515,"All","lattice"
0.755650242356622,"All","lattice"
0.628355076335634,"All","lattice"
0.608927407269109,"All","lattice"
0.579945446572487,"All","lattice"
0.637696039748907,"All","lattice"
0.683769093048635,"All","lattice"
0.621813632941178,"All","lattice"
0.635946991488806,"All","lattice"
0.810559282298986,"All","lattice"
0.586906379496832,"All","lattice"
0.711053538995488,"All","lattice"
0.401909609199865,"All","lattice"
0.545746174371689,"All","lattice"
0.627991256310796,"All","lattice"
0.459153297832267,"All","lattice"
0.521146381864101,"All","lattice"
0.56207914071548,"All","lattice"
0.730919869037724,"All","lattice"
0.827356684077748,"All","lattice"
0.673769990064141,"All","lattice"
0.631200525668209,"All","lattice"
0.866787396947487,"All","lattice"
0.572005317764124,"All","lattice"
0.696193386055351,"All","lattice"
0.640104250135668,"All","lattice"
0.797278496011465,"All","lattice"
0.709098207164974,"All","lattice"
0.780306845371978,"All","lattice"
0.429461406530573,"All","lattice"
0.59866763886013,"All","lattice"
0.62563419348899,"All","lattice"
0.497883801862971,"All","lattice"
0.596944952951521,"All","lattice"
0.576177670299459,"All","lattice"
0.688679279451329,"All","lattice"
0.451802503366254,"All","lattice"
0.639442473744109,"All","lattice"
0.552380620118274,"All","lattice"
0.648174703972375,"All","lattice"
0.616002492328526,"All","lattice"
0.408681938438497,"All","lattice"
0.59760980257671,"All","lattice"
0.702587827889246,"All","lattice"
0.731800197133314,"All","lattice"
0.531040724983853,"All","lattice"
0.707850692503966,"All","lattice"
0.612732858106645,"All","lattice"
0.733502053316192,"All","lattice"
0.545502541610223,"All","lattice"
0.640892061196038,"All","lattice"
0.671239460690343,"All","lattice"
0.522142488978475,"All","lattice"
0.922613129885409,"All","lattice"
0.513585263804291,"All","lattice"
0.786915770761155,"All","lattice"
0.564375432418569,"All","lattice"
0.66446274537094,"All","lattice"
0.481351070955418,"All","lattice"
0.656807808968442,"All","lattice"
0.606783800157973,"All","lattice"
0.621350146422751,"All","lattice"
0.705327349521179,"All","lattice"
0.59862899317349,"All","lattice"
0.464116631273594,"All","lattice"
0.710317090730987,"All","lattice"
0.559868480805078,"All","lattice"
0.567196952562935,"All","lattice"
0.717561733552006,"All","lattice"
0.595663007151487,"All","lattice"
0.649003926997362,"All","lattice"
0.803718303833692,"All","lattice"
0.494545453661601,"All","lattice"
0.713305211001678,"All","lattice"
0.37134356183793,"All","lattice"
0.664717865905705,"All","lattice"
0.827900616717404,"All","lattice"
0.536299067012029,"All","lattice"
0.688462362381561,"All","lattice"
0.444043497398863,"All","lattice"
0.725184059224087,"All","lattice"
0.77102884544242,"All","lattice"
0.538407024460174,"All","lattice"
0.628430443235425,"All","lattice"
0.906774344564867,"All","lattice"
0.767100374537718,"All","lattice"
0.510228418660492,"All","lattice"
0.627809495144271,"All","lattice"
0.64492905077743,"All","lattice"
0.882953883164998,"All","lattice"
0.660732373140653,"All","lattice"
0.684818577656446,"All","lattice"
0.465948412985871,"All","lattice"
0.649490823117673,"All","lattice"
0.719032108664076,"All","lattice"
0.658088199607682,"All","lattice"
0.629798335155909,"All","lattice"
0.625801298954134,"All","lattice"
0.607760267763209,"All","lattice"
0.705774523072953,"All","lattice"
0.809819001045318,"All","lattice"
0.739396252881589,"All","lattice"
0.595971048800218,"All","lattice"
0.639557221665799,"All","lattice"
0.711050729784364,"All","lattice"
0.752335225601758,"All","lattice"
0.665431512214313,"All","lattice"
0.582205088042484,"All","lattice"
0.7199953259386,"All","lattice"
0.480390360759579,"All","lattice"
0.725163704407575,"All","lattice"
0.716505856602558,"All","lattice"
0.655672087226623,"All","lattice"
0.762506917891775,"All","lattice"
0.662774852816543,"All","lattice"
0.51128534005459,"All","lattice"
0.700436567017755,"All","lattice"
0.694008185516492,"All","lattice"
0.705743290086996,"All","lattice"
0.655894140826439,"All","lattice"
0.593641620550101,"All","lattice"
0.661181489333653,"All","lattice"
0.659199455351266,"All","lattice"
0.486534551610293,"All","lattice"
0.768985519796599,"All","lattice"
0.691536299689164,"All","lattice"
0.823708558581662,"All","lattice"
0.577737605114366,"All","lattice"
0.750988480499656,"All","lattice"
0.772420647655725,"All","lattice"
0.642832614274921,"All","lattice"
0.607369966276068,"All","lattice"
0.806337329414682,"All","lattice"
0.616069766786442,"All","lattice"
0.701564055207376,"All","lattice"
0.6263323814806,"All","lattice"
0.504100796739456,"All","lattice"
0.71622940011447,"All","lattice"
0.536533285666387,"All","lattice"
0.748108646076135,"All","lattice"
0.71417577964744,"All","lattice"
0.667424410235041,"All","lattice"
0.465776774271402,"All","lattice"
0.65795368383265,"All","lattice"
0.777077947211845,"All","lattice"
0.637506765874698,"All","lattice"
0.583268793321525,"All","lattice"
0.681135745623455,"All","lattice"
0.600902099805506,"All","lattice"
0.636577391236736,"All","lattice"
0.617540554112161,"All","lattice"
0.570530342887375,"All","lattice"
0.63787509976499,"All","lattice"
0.720430539353872,"All","lattice"
0.739252247980607,"All","lattice"
0.631812301314063,"All","lattice"
0.675360250799254,"All","lattice"
0.739858492903308,"All","lattice"
0.708945142316662,"All","lattice"
0.51465061270871,"All","lattice"
0.8338526667959,"All","lattice"
0.765463305760188,"All","lattice"
0.627502682714469,"All","lattice"
0.638853660017019,"All","lattice"
0.66260576819462,"All","lattice"
0.527868811174807,"All","lattice"
0.656808161728837,"All","lattice"
0.659972074852453,"All","lattice"
0.576998507548756,"All","lattice"
0.691187790718737,"All","lattice"
0.588961859000671,"All","lattice"
0.585886420609039,"All","lattice"
0.596268161002496,"All","lattice"
0.708737784961221,"All","lattice"
0.716274186098709,"All","lattice"
0.713421145788219,"All","lattice"
0.736870696746146,"All","lattice"
0.465956677816784,"All","lattice"
0.645927828772839,"All","lattice"
0.551929316863028,"All","lattice"
0.764841805699833,"All","lattice"
0.731530899170193,"All","lattice"
0.576032179043339,"All","lattice"
0.628083564271913,"All","lattice"
0.724168916667362,"All","lattice"
0.565121413565778,"All","lattice"
0.605394492498936,"All","lattice"
0.747245994851984,"All","lattice"
0.720478448094536,"All","lattice"
0.737272943727888,"All","lattice"
0.718244315117547,"All","lattice"
0.639946012290998,"All","lattice"
0.474183807786161,"All","lattice"
0.551906732448459,"All","lattice"
0.640347917024331,"All","lattice"
0.729204639857264,"All","lattice"
0.839644361903856,"All","lattice"
0.478254757301985,"All","lattice"
0.694987821476259,"All","lattice"
0.595583342065472,"All","lattice"
0.699141510016325,"All","lattice"
0.624719260532624,"All","lattice"
0.636796511498396,"All","lattice"
0.617058831240443,"All","lattice"
0.830102332232985,"All","lattice"
0.715594026644902,"All","lattice"
0.675617921956796,"All","lattice"
