"stickiness","agent","network"
0.848488030270372,"Tess","lattice"
0.75999412093259,"Tess","lattice"
0.690489721164851,"Tess","lattice"
0.698374693530929,"Tess","lattice"
0.807878836675482,"Tess","lattice"
0.794413085107924,"Tess","lattice"
0.606325098933582,"Tess","lattice"
1.2051647339846,"Tess","lattice"
0.410915317027039,"Tess","lattice"
0.631725771580449,"Tess","lattice"
0.828032111484942,"Tess","lattice"
0.795137040787231,"Tess","lattice"
0.616730407882886,"Tess","lattice"
0.661420771815202,"Tess","lattice"
0.827639274998609,"Tess","lattice"
0.730898345570766,"Tess","lattice"
0.807451919149211,"Tess","lattice"
0.791130449756754,"Tess","lattice"
0.602516692343345,"Tess","lattice"
0.906021216227341,"Tess","lattice"
0.840427794188682,"Tess","lattice"
0.690606878530421,"Tess","lattice"
0.659600583907978,"Tess","lattice"
0.359781592939929,"Tess","lattice"
0.605856967170176,"Tess","lattice"
0.615104172171319,"Tess","lattice"
0.98977673239573,"Tess","lattice"
0.294805968868307,"Tess","lattice"
0.737807881814405,"Tess","lattice"
0.3545182739014,"Tess","lattice"
0.506639713406897,"Tess","lattice"
0.889319437534565,"Tess","lattice"
0.565789881355187,"Tess","lattice"
0.86435925877045,"Tess","lattice"
0.682087517342801,"Tess","lattice"
0.602272581535532,"Tess","lattice"
0.604933568868145,"Tess","lattice"
1.12936869458234,"Tess","lattice"
0.582320535401285,"Tess","lattice"
0.47657697896844,"Tess","lattice"
0.849951329744233,"Tess","lattice"
0.364221640684949,"Tess","lattice"
0.157641008001904,"Tess","lattice"
0.705418430205032,"Tess","lattice"
1.03050420872963,"Tess","lattice"
0.729913654490747,"Tess","lattice"
0.704825319588211,"Tess","lattice"
0.427880762969242,"Tess","lattice"
0.836627349746811,"Tess","lattice"
0.87781124020505,"Tess","lattice"
0.892585727799578,"Tess","lattice"
0.939129707338788,"Tess","lattice"
1.10285785099151,"Tess","lattice"
0.521120836620645,"Tess","lattice"
0.538010647639578,"Tess","lattice"
1.00868055781891,"Tess","lattice"
1.10099800065518,"Tess","lattice"
0.723317537113914,"Tess","lattice"
0.527423960766711,"Tess","lattice"
0.744762355918864,"Tess","lattice"
0.390798265676848,"Tess","lattice"
1.07677621778364,"Tess","lattice"
0.516830682224288,"Tess","lattice"
0.431742881792494,"Tess","lattice"
1.05699354491465,"Tess","lattice"
0.548757644174792,"Tess","lattice"
0.198491647625519,"Tess","lattice"
0.84215058288944,"Tess","lattice"
0.871814168999457,"Tess","lattice"
0.73611910895912,"Tess","lattice"
1.03621994564482,"Tess","lattice"
0.462265136261507,"Tess","lattice"
0.633850221321004,"Tess","lattice"
1.08395641547735,"Tess","lattice"
0.693621588130893,"Tess","lattice"
0.91779599899723,"Tess","lattice"
0.73093223865237,"Tess","lattice"
0.663051708782148,"Tess","lattice"
0.640023788993437,"Tess","lattice"
0.676007354508889,"Tess","lattice"
1.10551522982599,"Tess","lattice"
0.761725637206753,"Tess","lattice"
0.852207275598226,"Tess","lattice"
0.56107933777662,"Tess","lattice"
1.12679742164667,"Tess","lattice"
0.759480967316863,"Tess","lattice"
0.955953431846618,"Tess","lattice"
0.834001420552131,"Tess","lattice"
0.622823723878046,"Tess","lattice"
1.05331462701817,"Tess","lattice"
0.920502199257489,"Tess","lattice"
0.756889724971175,"Tess","lattice"
0.800210539249611,"Tess","lattice"
1.08964549321575,"Tess","lattice"
0.451555622834158,"Tess","lattice"
0.915805518297072,"Tess","lattice"
0.652529043811082,"Tess","lattice"
0.800386960220682,"Tess","lattice"
1.08433803917829,"Tess","lattice"
0.954687632234358,"Tess","lattice"
1.06239395002156,"Tess","lattice"
0.887241369340499,"Tess","lattice"
0.811494302327314,"Tess","lattice"
0.994905991103463,"Tess","lattice"
0.613522082028858,"Tess","lattice"
0.835882658613523,"Tess","lattice"
0.608023502091114,"Tess","lattice"
1.09560935084795,"Tess","lattice"
0.63661521123013,"Tess","lattice"
1.0100050153092,"Tess","lattice"
0.74134848211953,"Tess","lattice"
0.874821474373607,"Tess","lattice"
0.727802636832493,"Tess","lattice"
0.934777578480391,"Tess","lattice"
0.859774047678001,"Tess","lattice"
0.786369523458958,"Tess","lattice"
0.824068955446417,"Tess","lattice"
0.349942161928397,"Tess","lattice"
0.708447209189687,"Tess","lattice"
0.534549002380154,"Tess","lattice"
0.70593184293367,"Tess","lattice"
0.476861033193656,"Tess","lattice"
0.762528188343125,"Tess","lattice"
0.70698742462593,"Tess","lattice"
0.959832366016775,"Tess","lattice"
0.564300316881363,"Tess","lattice"
0.96887521719252,"Tess","lattice"
0.749425269732402,"Tess","lattice"
0.715635422323936,"Tess","lattice"
0.514917512419027,"Tess","lattice"
1.07225930796303,"Tess","lattice"
0.858943658625462,"Tess","lattice"
0.714595379221621,"Tess","lattice"
0.731639128643852,"Tess","lattice"
0.663251989328752,"Tess","lattice"
0.435316161184522,"Tess","lattice"
0.788662905571583,"Tess","lattice"
0.773332135774094,"Tess","lattice"
0.991143644474467,"Tess","lattice"
0.886855099901794,"Tess","lattice"
0.852559014761537,"Tess","lattice"
0.941098211765216,"Tess","lattice"
1.34104190336894,"Tess","lattice"
0.771363790326639,"Tess","lattice"
0.653814039320014,"Tess","lattice"
0.638783607410694,"Tess","lattice"
0.977890882413319,"Tess","lattice"
0.617829206420057,"Tess","lattice"
0.853995243232292,"Tess","lattice"
0.888633934380842,"Tess","lattice"
0.534960722561426,"Tess","lattice"
0.918088510208697,"Tess","lattice"
0.639086732831158,"Tess","lattice"
0.789806122125586,"Tess","lattice"
0.705655373780367,"Tess","lattice"
0.655215329546665,"Tess","lattice"
0.839499888162933,"Tess","lattice"
0.96719814275541,"Tess","lattice"
0.857749625803944,"Tess","lattice"
0.673423462195862,"Tess","lattice"
0.959873458139125,"Tess","lattice"
0.839430451977348,"Tess","lattice"
0.762734369655415,"Tess","lattice"
1.30951832610232,"Tess","lattice"
0.696098856447519,"Tess","lattice"
0.682673872538557,"Tess","lattice"
0.786782422739772,"Tess","lattice"
0.48980370366486,"Tess","lattice"
0.703416672268066,"Tess","lattice"
0.700278852820786,"Tess","lattice"
1.06804289395678,"Tess","lattice"
0.949041933802209,"Tess","lattice"
0.927694434295099,"Tess","lattice"
0.870389575737938,"Tess","lattice"
0.598568594458131,"Tess","lattice"
0.477971407566049,"Tess","lattice"
0.877801813298552,"Tess","lattice"
0.674217408650614,"Tess","lattice"
0.717950577402205,"Tess","lattice"
0.451975102862767,"Tess","lattice"
0.83146180521439,"Tess","lattice"
0.875536949461454,"Tess","lattice"
0.837172348257729,"Tess","lattice"
0.77288942099293,"Tess","lattice"
0.662337689511976,"Tess","lattice"
0.660643278544192,"Tess","lattice"
1.01980861754922,"Tess","lattice"
0.6683044804698,"Tess","lattice"
0.813105190723761,"Tess","lattice"
0.733104045466995,"Tess","lattice"
0.416864365589152,"Tess","lattice"
0.994769010216,"Tess","lattice"
1.09072419605615,"Tess","lattice"
1.08942014672926,"Tess","lattice"
0.633918478209401,"Tess","lattice"
0.857808965301085,"Tess","lattice"
0.797008082925087,"Tess","lattice"
0.832462530196189,"Tess","lattice"
1.28176456485781,"Tess","lattice"
0.816631582411755,"Tess","lattice"
1.19344804830732,"Tess","lattice"
0.960088276078118,"Tess","lattice"
0.713743745884539,"Tess","lattice"
0.753840950588069,"Tess","lattice"
0.747636346121535,"Tess","lattice"
0.797616648495478,"Tess","lattice"
0.478722024390683,"Tess","lattice"
0.817597331156368,"Tess","lattice"
0.873609191848411,"Tess","lattice"
0.716619800854183,"Tess","lattice"
1.00204154980749,"Tess","lattice"
0.8132972827063,"Tess","lattice"
0.965680489083972,"Tess","lattice"
0.911495557431775,"Tess","lattice"
0.743271853429261,"Tess","lattice"
0.799979015004554,"Tess","lattice"
0.645373717894354,"Tess","lattice"
0.947413136644759,"Tess","lattice"
1.18708135991515,"Tess","lattice"
1.03774550598587,"Tess","lattice"
0.743487353137522,"Tess","lattice"
1.11343089448736,"Tess","lattice"
1.21267247370941,"Tess","lattice"
0.823192314691023,"Tess","lattice"
0.718113473101212,"Tess","lattice"
0.749124905052041,"Tess","lattice"
0.835969129184117,"Tess","lattice"
0.533308413740853,"Tess","lattice"
0.873304891542216,"Tess","lattice"
0.584193156991983,"Tess","lattice"
0.908332081036937,"Tess","lattice"
0.792876532322731,"Tess","lattice"
0.658244999584352,"Tess","lattice"
1.06435966058023,"Tess","lattice"
0.867398542156416,"Tess","lattice"
1.06239532353375,"Tess","lattice"
0.637728101485567,"Tess","lattice"
0.407406614269352,"Tess","lattice"
0.681122535271165,"Tess","lattice"
1.11443077289356,"Tess","lattice"
0.61115746358405,"Tess","lattice"
1.00823419397983,"Tess","lattice"
0.966787616769663,"Tess","lattice"
0.953499868152878,"Tess","lattice"
0.764355098514503,"Tess","lattice"
0.571163824376906,"Tess","lattice"
0.788626684398647,"Tess","lattice"
0.917194070297638,"Tess","lattice"
0.800863660069033,"Tess","lattice"
1.07742203156287,"Tess","lattice"
0.781038651948846,"Tess","lattice"
1.02953264520195,"Tess","lattice"
0.717914892342637,"Tess","lattice"
0.633113676608164,"Tess","lattice"
0.825619399920982,"Tess","lattice"
0.85711255722323,"Tess","lattice"
1.06246189693886,"Tess","lattice"
0.76448596854375,"Tess","lattice"
1.02809731387794,"Tess","lattice"
0.947976103588794,"Tess","lattice"
0.851628514031478,"Tess","lattice"
0.717245754848425,"Tess","lattice"
0.784346029993886,"Tess","lattice"
0.702583063894927,"Tess","lattice"
0.18467261836614,"Tess","lattice"
0.790905141373549,"Tess","lattice"
0.830768433529272,"Tess","lattice"
0.964972438276765,"Tess","lattice"
0.66285576504451,"Tess","lattice"
0.628571380699239,"Tess","lattice"
0.914067341032467,"Tess","lattice"
0.947960148659284,"Tess","lattice"
0.935976923384824,"Tess","lattice"
0.777414603271691,"Tess","lattice"
0.475119282474057,"Tess","lattice"
0.826449658468718,"Tess","lattice"
0.585449300456907,"Tess","lattice"
1.0338541365239,"Tess","lattice"
1.13974398831558,"Tess","lattice"
1.03328511166396,"Tess","lattice"
0.93717851397789,"Tess","lattice"
0.718867032289776,"Tess","lattice"
0.863398052135806,"Tess","lattice"
0.754462401826807,"Tess","lattice"
0.448041365188727,"Tess","lattice"
0.740346338953188,"Tess","lattice"
0.867237767164472,"Tess","lattice"
0.606904553045613,"Tess","lattice"
1.07387807177981,"Tess","lattice"
0.993330132357034,"Tess","lattice"
0.678386633616313,"Tess","lattice"
0.4206344557275,"Tess","lattice"
0.892720769077543,"Tess","lattice"
1.06012632330111,"Tess","lattice"
0.899560042509579,"Tess","lattice"
0.709108079217385,"Tess","lattice"
0.889412736509885,"Tess","lattice"
0.780832143365603,"Tess","lattice"
0.45645668771284,"Tess","lattice"
0.503338254168279,"Tess","lattice"
0.734599290373034,"Tess","lattice"
0.7590537516576,"Tess","lattice"
0.765294025013077,"Tess","lattice"
0.681816337819277,"Tess","lattice"
0.355515243442192,"Tess","lattice"
0.458445609640261,"Tess","lattice"
0.688088320418039,"Tess","lattice"
0.391483841198694,"Tess","lattice"
0.977272901761094,"Tess","lattice"
0.620108866239816,"Tess","lattice"
0.886469193271683,"Tess","lattice"
0.779334215723538,"Tess","lattice"
0.713721246845347,"Tess","lattice"
0.720997696099693,"Tess","lattice"
0.741129560947781,"Tess","lattice"
0.84324828827575,"Tess","lattice"
0.971139495070269,"Tess","lattice"
0.664060244654791,"Tess","lattice"
0.630255280633831,"Tess","lattice"
0.942363607810149,"Tess","lattice"
0.843588196330034,"Tess","lattice"
0.701841777173407,"Tess","lattice"
0.662132317649557,"Tess","lattice"
0.688363209727645,"Tess","lattice"
0.861629792802538,"Tess","lattice"
0.666400938908111,"Tess","lattice"
0.59342255754374,"Tess","lattice"
0.922380145516618,"Tess","lattice"
0.834930910370901,"Tess","lattice"
0.875212477688154,"Tess","lattice"
0.66599137768943,"Tess","lattice"
0.91302346165848,"Tess","lattice"
1.09608337046177,"Tess","lattice"
0.513304021087404,"Tess","lattice"
0.2361431199634,"Tess","lattice"
1.0316642969341,"Tess","lattice"
0.635531259248464,"All","small"
0.802067147829622,"All","small"
1.25783312395923,"All","small"
0.828150117092171,"All","small"
0.867685436302962,"All","small"
0.827546170708743,"All","small"
0.815248115705192,"All","small"
0.702377439951584,"All","small"
0.770074589138109,"All","small"
0.770053005315426,"All","small"
0.781944520020002,"All","small"
1.03324638903508,"All","small"
0.727708547112282,"All","small"
0.698891069351978,"All","small"
0.71062188081527,"All","small"
1.11459343606792,"All","small"
0.988114676455052,"All","small"
1.02187577688267,"All","small"
1.13956796821337,"All","small"
1.43069223957029,"All","small"
0.868499588964467,"All","small"
1.09083921054727,"All","small"
0.880986666209092,"All","small"
1.10387993449756,"All","small"
0.648225213507377,"All","small"
0.642165035989294,"All","small"
1.12589029037647,"All","small"
1.08528645448469,"All","small"
0.781879214543064,"All","small"
0.655872728928628,"All","small"
0.989448038667309,"All","small"
0.858755921206901,"All","small"
0.509815250061509,"All","small"
0.946748201313231,"All","small"
0.874923636044062,"All","small"
1.00610322770557,"All","small"
0.623220425919462,"All","small"
0.662677767374284,"All","small"
0.744966022411744,"All","small"
1.35052180648262,"All","small"
0.535827249963513,"All","small"
0.614153739671164,"All","small"
0.720275055745127,"All","small"
1.14413367277494,"All","small"
0.917873866163437,"All","small"
0.764689376049966,"All","small"
0.782018729383237,"All","small"
0.805184996258036,"All","small"
1.13515167051085,"All","small"
0.680258639349268,"All","small"
1.0315223347194,"All","small"
0.958013263706982,"All","small"
0.838496167501948,"All","small"
0.925908708165342,"All","small"
0.974074381883211,"All","small"
0.970121435695929,"All","small"
0.921511848020359,"All","small"
0.807548081265411,"All","small"
0.808601725737353,"All","small"
1.15036476426826,"All","small"
0.858868842469226,"All","small"
0.803167059892052,"All","small"
0.870712490239139,"All","small"
1.03000003784004,"All","small"
1.25784282224483,"All","small"
0.688808701563971,"All","small"
0.944012911559022,"All","small"
1.21759700731762,"All","small"
0.980085900613302,"All","small"
0.98148228698385,"All","small"
1.19412782619627,"All","small"
0.886414237151668,"All","small"
0.891406733791062,"All","small"
0.617708102065661,"All","small"
0.682495091841423,"All","small"
0.840106974893117,"All","small"
0.976034298767634,"All","small"
0.830579115170558,"All","small"
0.948347537083502,"All","small"
1.16175136380401,"All","small"
0.72634711566278,"All","small"
1.07131411161494,"All","small"
0.608588356182116,"All","small"
0.824752370941765,"All","small"
1.11733792848564,"All","small"
1.10695752077678,"All","small"
0.763331938750772,"All","small"
0.905084064888408,"All","small"
0.838429961100595,"All","small"
1.08058990701661,"All","small"
0.919495937515524,"All","small"
1.05957966935344,"All","small"
0.864432156040268,"All","small"
0.8309486605705,"All","small"
0.931918515600975,"All","small"
0.851629521443476,"All","small"
1.14255746462626,"All","small"
0.843207993379942,"All","small"
1.03152886795931,"All","small"
1.14116156919243,"All","small"
0.869954671687065,"All","small"
0.981030299698264,"All","small"
1.28553951484527,"All","small"
0.995229710085343,"All","small"
0.888374209942863,"All","small"
0.700814224754362,"All","small"
0.685969532790172,"All","small"
0.83475690804089,"All","small"
0.947002686975158,"All","small"
0.869434938018074,"All","small"
0.961485872743131,"All","small"
0.681408628422047,"All","small"
0.881236632251259,"All","small"
1.07061247657725,"All","small"
1.30575125835138,"All","small"
0.866116473100173,"All","small"
0.86281393494381,"All","small"
0.812802648003102,"All","small"
1.04710105920011,"All","small"
0.916903474999242,"All","small"
0.73061334849331,"All","small"
1.12321015269982,"All","small"
1.09352258812387,"All","small"
1.20586558170796,"All","small"
1.06214863138692,"All","small"
0.991895426400042,"All","small"
0.802498271449248,"All","small"
0.333265786830733,"All","small"
0.780536118382222,"All","small"
0.966387312208272,"All","small"
0.682020917462005,"All","small"
0.813724852815418,"All","small"
0.717170248353614,"All","small"
1.02309640007841,"All","small"
0.673753748985373,"All","small"
0.802742745679182,"All","small"
1.02832272732184,"All","small"
0.760249478407413,"All","small"
0.60762837482635,"All","small"
1.10695381525213,"All","small"
0.274062023230714,"All","small"
0.744420369025656,"All","small"
0.977492299120453,"All","small"
0.995015081330944,"All","small"
1.30923237570672,"All","small"
0.625177483965856,"All","small"
0.899982608049534,"All","small"
0.793294375952761,"All","small"
0.966528642357717,"All","small"
1.25787483033599,"All","small"
1.274910830444,"All","small"
1.05121242413131,"All","small"
0.858936596309508,"All","small"
0.718105420924523,"All","small"
0.887692317517522,"All","small"
0.727249183426867,"All","small"
0.817026686068437,"All","small"
0.964423498524571,"All","small"
0.654646409178941,"All","small"
1.42414578147288,"All","small"
0.696459517666079,"All","small"
0.510055127191193,"All","small"
0.759029056276637,"All","small"
0.884218757239669,"All","small"
1.15923550944735,"All","small"
0.961383993319504,"All","small"
0.78566771131507,"All","small"
1.37280639620923,"All","small"
0.291187015175653,"All","small"
0.639586644436971,"All","small"
1.04039895360928,"All","small"
1.16122290248658,"All","small"
1.40559327145458,"All","small"
0.977061399070753,"All","small"
0.926785165445432,"All","small"
1.20873892084158,"All","small"
0.872293675525234,"All","small"
1.14829178193205,"All","small"
0.968893038884587,"All","small"
0.955989837728799,"All","small"
0.801997598978814,"All","small"
1.08374669633402,"All","small"
1.18724514811293,"All","small"
0.858069751341374,"All","small"
1.5032569462237,"All","small"
0.974870469742687,"All","small"
0.896128340792834,"All","small"
1.28439261891035,"All","small"
0.782140997828306,"All","small"
0.74626148207622,"All","small"
0.793306198281456,"All","small"
1.12037971779779,"All","small"
1.40273960016497,"All","small"
1.07270653989664,"All","small"
1.09356365688256,"All","small"
0.922906880782834,"All","small"
0.873924438393927,"All","small"
1.16439224525739,"All","small"
1.44142752237679,"All","small"
0.648455176028102,"All","small"
1.14317962015883,"All","small"
1.06220653300967,"All","small"
0.864578823621952,"All","small"
0.888062921068116,"All","small"
0.874084027876163,"All","small"
0.760989761030529,"All","small"
0.611119102262421,"All","small"
0.800975611506574,"All","small"
0.77238032433774,"All","small"
0.872803314047112,"All","small"
1.11697177115759,"All","small"
1.12934352919168,"All","small"
0.935745069143964,"All","small"
1.19000277336086,"All","small"
0.926898983016893,"All","small"
0.823237828745551,"All","small"
0.752467245961355,"All","small"
1.04043016792727,"All","small"
1.12805651535457,"All","small"
1.00393956086959,"All","small"
1.29141368351235,"All","small"
1.03858129757295,"All","small"
0.412395353595053,"All","small"
0.790165357950784,"All","small"
0.756936764041811,"All","small"
0.781965840493054,"All","small"
0.801698492370973,"All","small"
1.06123823147904,"All","small"
1.17029366127727,"All","small"
1.07208798239325,"All","small"
0.740218452621562,"All","small"
0.983414783664415,"All","small"
0.995423658977385,"All","small"
0.973207630691325,"All","small"
1.19195503938276,"All","small"
0.980092701640859,"All","small"
0.742657759428231,"All","small"
0.848387404152613,"All","small"
0.940229346381775,"All","small"
1.23226923936779,"All","small"
0.94844022203252,"All","small"
1.39398635626925,"All","small"
1.05487191885664,"All","small"
0.36514660188839,"All","small"
0.904351739353664,"All","small"
1.11820109554459,"All","small"
1.00364483175225,"All","small"
1.1097001032183,"All","small"
0.808077481233193,"All","small"
1.08556967604287,"All","small"
0.71935866880258,"All","small"
0.895960420675657,"All","small"
1.19738381954755,"All","small"
1.16516289940758,"All","small"
1.07230954479981,"All","small"
0.663238808309608,"All","small"
1.11762380223878,"All","small"
1.27258306742037,"All","small"
0.837532240546117,"All","small"
1.24463704971476,"All","small"
0.860091131560722,"All","small"
1.01783596075812,"All","small"
0.92143883323468,"All","small"
0.829169257061045,"All","small"
0.661470980565797,"All","small"
0.946267334654493,"All","small"
1.20251640356681,"All","small"
0.68413345600136,"All","small"
0.734466357308602,"All","small"
0.77214905387498,"All","small"
0.645063320205124,"All","small"
1.01982760761769,"All","small"
1.05954536898365,"All","small"
0.951633165035969,"All","small"
0.741068882354963,"All","small"
0.422205948026525,"All","small"
0.85052208082023,"All","small"
1.10319858651913,"All","small"
1.23273127985367,"All","small"
0.761504131231401,"All","small"
0.731502064852961,"All","small"
0.863021236834695,"All","small"
1.07358059658723,"All","small"
0.892103378758086,"All","small"
0.988256275542431,"All","small"
1.08005319618059,"All","small"
1.25031699843755,"All","small"
0.616156033634792,"All","small"
0.895865772355273,"All","small"
1.05493365388891,"All","small"
0.840512741631921,"All","small"
0.967986649283896,"All","small"
0.864473949774225,"All","small"
0.754924391107704,"All","small"
0.833684044611095,"All","small"
1.17152683057638,"All","small"
1.04049861995315,"All","small"
0.695189235411708,"All","small"
0.892852277206246,"All","small"
0.98909621184563,"All","small"
1.07982464808685,"All","small"
1.10326100291775,"All","small"
1.10806300942318,"All","small"
1.08862068597797,"All","small"
0.864977973375744,"All","small"
1.22835442654543,"All","small"
1.0930232879144,"All","small"
0.767604240278478,"All","small"
0.73170083293595,"All","small"
0.908832268685205,"All","small"
0.756257473687654,"All","small"
1.05658430675786,"All","small"
0.922828434953189,"All","small"
1.13118240128842,"All","small"
0.863900723010284,"All","small"
0.996152855307777,"All","small"
0.632521347699704,"All","small"
0.903409646677313,"All","small"
0.991780172468028,"All","small"
0.913814913555447,"All","small"
0.821441797013249,"All","small"
0.60943694180775,"All","small"
1.09849775052238,"All","small"
1.00420306660321,"All","small"
0.91417582287712,"All","small"
0.814055720680344,"All","small"
1.26740367071057,"All","small"
1.06390715799171,"All","small"
0.46370659633282,"All","small"
0.59420586596942,"All","small"
0.881215455078723,"All","small"
0.934671764636151,"All","small"
1.16294764522171,"All","small"
1.03671796225821,"All","small"
0.707115158755685,"All","small"
0.75200610894095,"All","small"
0.796308516980993,"All","small"
0.784291270633097,"All","small"
0.958355332951518,"All","small"
1.25857920743297,"All","small"
0.636882858617239,"All","small"
0.568312324611971,"All","small"
0.741536569707555,"All","small"
0.904062053791933,"All","small"
1.20752395870367,"All","small"
1.12606141550639,"All","small"
0.997217785338627,"All","small"
0.833877907795964,"All","small"
0.58455150606229,"All","small"
0.865452536450936,"All","small"
1.0584014937146,"All","small"
0.848353422103334,"All","small"
0.642014163796897,"All","small"
1.00012466768999,"All","small"
0.765500335869132,"All","small"
0.895025426288688,"All","small"
0.88332011563594,"All","small"
1.00954441959137,"All","small"
1.02724121123752,"All","small"
0.870188982653791,"All","small"
1.02281267383665,"All","small"
0.937859878770174,"All","small"
0.639483027409781,"All","small"
0.54305849987158,"All","small"
1.11541374620665,"All","small"
0.842090907647464,"All","small"
0.732650163556193,"All","small"
0.975425582385018,"All","small"
0.895787543974696,"All","small"
1.04363519937052,"All","small"
1.229279137376,"All","small"
0.577945962796621,"All","small"
0.813860640452253,"All","small"
0.746983592078798,"All","small"
0.854212436150882,"All","small"
0.86170102561033,"All","small"
0.717383565323582,"All","small"
1.0618427017326,"All","small"
1.38622669401093,"All","small"
1.02923288946713,"All","small"
0.8702324876703,"All","small"
0.667466183444589,"All","small"
0.814882317203319,"All","small"
1.01214614733186,"All","small"
0.482464039795807,"All","small"
0.765286492999832,"All","small"
1.34786682282033,"All","small"
0.824036824921319,"All","small"
0.548657995657819,"All","small"
0.916175546673815,"All","small"
1.06649360789615,"All","small"
1.38243099335581,"All","small"
1.27300883823468,"All","small"
0.916481066756628,"All","small"
0.98423111761825,"All","small"
0.685098828951363,"All","small"
1.24125769731964,"All","small"
1.25717195167922,"All","small"
0.805356298974371,"All","small"
1.14953774224869,"All","small"
0.962148867448123,"All","small"
0.706195193002219,"All","small"
1.17477592299933,"All","small"
0.797584435376327,"All","small"
0.704024122914489,"All","small"
0.926454913994364,"All","small"
0.812486930357533,"All","small"
1.07835316569202,"All","small"
0.840711722340412,"All","small"
0.880974390241205,"All","small"
0.900213407094848,"All","small"
0.857890188285086,"All","small"
0.683138394166467,"All","small"
0.91957641319505,"All","small"
1.04182717865507,"All","small"
0.932596407763093,"All","small"
0.819550066752891,"All","small"
1.02320870978464,"All","small"
0.942374795730412,"All","small"
1.15371574901239,"All","small"
0.717683301194065,"All","small"
0.749862155178093,"All","small"
0.816941245209631,"All","small"
1.25370240506757,"All","small"
1.13322445537237,"All","small"
0.645470904505559,"All","small"
0.889380469541023,"All","small"
0.994051270134376,"All","small"
0.96910283480381,"All","small"
0.803307975830749,"All","small"
1.13549414398386,"All","small"
1.04856172133191,"All","small"
0.97596980432191,"All","small"
0.77786314123147,"All","small"
0.606449765910779,"All","small"
1.30698642195692,"All","small"
1.21783475358015,"All","small"
0.735481866556742,"All","small"
0.885689930654525,"All","small"
1.03513916526183,"All","small"
0.446790609074298,"All","small"
1.01871759877022,"All","small"
0.803855220717782,"All","small"
0.770454570130014,"All","small"
1.11221269030389,"All","small"
0.892190180213989,"All","small"
0.933884189501185,"All","small"
1.05328289461974,"All","small"
0.457467705688473,"All","small"
0.898291268960282,"All","small"
0.873956941451585,"All","small"
1.2120384170999,"All","small"
0.635200397504005,"All","small"
1.22061719681043,"All","small"
1.23398995592518,"All","small"
1.01268262635978,"All","small"
0.955369566935427,"All","small"
0.890349260949259,"All","small"
0.815123148226753,"All","small"
1.06456528027219,"All","small"
0.976944592794549,"All","small"
0.97798516601423,"All","small"
1.10152705348324,"All","small"
1.00548595982053,"All","small"
1.07573563402595,"All","small"
1.13185697615556,"All","small"
1.21875352415669,"All","small"
0.585649406703264,"All","small"
1.0206758337478,"All","small"
0.7065942608621,"All","small"
1.00571463700651,"All","small"
1.11330304007729,"All","small"
0.747017152216391,"All","small"
1.09027915303918,"All","small"
0.946272762288923,"All","small"
1.09732942743762,"All","small"
0.687881247741651,"All","small"
1.38781710929322,"All","small"
1.01408461234153,"All","small"
0.88925286489651,"All","small"
1.01661188111993,"All","small"
1.03131930462367,"All","small"
0.918177333091953,"All","small"
0.676124349750867,"All","small"
0.54157700224951,"All","small"
0.540153918428642,"All","small"
0.891122154349952,"All","small"
0.527723673117082,"All","small"
0.921004732569653,"All","small"
1.26236569627717,"All","small"
0.837790879204914,"All","small"
0.727871882354367,"All","small"
1.14547978168346,"All","small"
0.468507622239504,"All","small"
1.13383218450619,"All","small"
1.06427868571793,"All","small"
1.22847912435316,"All","small"
0.986886446840011,"All","small"
0.776724089604155,"All","small"
0.824423999903849,"All","small"
1.04913324280143,"All","small"
0.996469606048273,"All","small"
0.742290396557031,"All","small"
0.914008634292076,"All","small"
0.990345095171141,"All","small"
0.826916513640082,"All","small"
1.03391948724845,"All","small"
1.2076039963239,"All","small"
0.797559736128133,"All","small"
1.03769702827818,"All","small"
0.727245499975279,"All","small"
0.955689018461958,"All","small"
0.700019560175936,"All","small"
1.10323870663194,"All","small"
1.0697923514711,"All","small"
0.766328008062974,"All","small"
0.798249240013037,"All","small"
0.810093504362932,"All","small"
1.18682547030159,"All","small"
0.919161271162385,"All","small"
0.979143861409937,"All","small"
0.926498364840279,"All","small"
0.801550228866796,"All","small"
0.970751643180287,"All","small"
0.743476730625116,"All","small"
0.705491229229518,"All","small"
1.04897225849275,"All","small"
0.870568461199619,"All","small"
0.878013698675609,"All","small"
1.18037013535317,"All","small"
0.423424250792921,"All","small"
0.956074653060169,"All","small"
1.02612014175953,"All","small"
0.644228595971166,"All","small"
0.862260518540314,"All","small"
1.43583153023467,"All","small"
0.994426162353004,"All","small"
0.853193167000111,"All","small"
0.411343000395026,"All","small"
0.985519745057792,"All","small"
0.463848238151358,"All","small"
0.931208320258372,"All","small"
1.18178159960278,"All","small"
1.24301642988848,"All","small"
0.588792180985387,"All","small"
0.927841589051682,"All","small"
0.986488524599023,"All","small"
1.06268383089874,"All","small"
1.0855043930141,"All","small"
0.873692313720359,"All","small"
0.559905397790977,"All","small"
0.82795403906539,"All","small"
1.1278748256693,"All","small"
1.28052445665921,"All","small"
0.549741936004867,"All","small"
1.12666828132337,"All","small"
0.749986246730749,"All","small"
0.578370392380729,"All","small"
0.768068647209366,"All","small"
0.662828657553519,"All","small"
0.79886044013155,"All","small"
0.745930001421714,"All","small"
0.610260460843691,"All","small"
1.01064625051323,"All","small"
0.957279003690207,"All","small"
0.673656829399523,"All","small"
0.798078430101424,"All","small"
